userid,recency,frequency,monetary,rfm1,rfm2,buyer,ordersize,platform,category,mobile_os
87063648,119,1,118,552,551,0,0,"Browser",5,"android"
88328661,110,4,77,523,522,0,0,"App",5,"android"
89081645,106,1,78,553,552,0,0,"App",5,"android"
89665479,101,1,39,554,553,0,0,"Browser",5,"android"
91701292,87,1,78,553,552,0,0,"App",5,"android"
95604099,66,1,117,452,451,0,0,"App",5,"android"
109636621,12,10,109,211,212,0,0,"App",5,"android"
109902934,10,2,109,131,132,0,0,"App",5,"android"
110086370,10,1,109,151,152,0,0,"App",5,"android"
110217669,9,8,99,111,112,1,259,"App",5,"android"
110380588,9,1,108,151,152,0,0,"App",5,"android"
58660051,368,3,78,523,522,0,0,"App",5,"android"
66960341,275,1,77,553,552,0,0,"App",5,"android"
77136729,192,2,109,531,532,0,0,"App",5,"android"
80215820,168,1,128,552,551,0,0,"Browser",5,"android"
91533490,87,1,118,552,551,0,0,"App",5,"android"
91548116,87,7,120,512,511,0,0,"App",5,"android"
108632235,17,6,109,311,312,0,0,"App",5,"android"
110248416,9,8,99,111,112,0,0,"App",5,"android"
110250138,9,3,108,121,122,1,209,"App",5,"android"
110493304,9,5,105,111,112,0,0,"App",5,"android"
68332889,263,5,128,512,511,0,0,"App",5,"android"
80012145,170,3,78,523,522,0,0,"App",5,"android"
82207257,153,9,132,512,511,0,0,"App",5,"android"
83526362,143,1,117,552,551,0,0,"Browser",5,"android"
84640367,136,1,78,553,552,0,0,"App",5,"android"
85733554,129,1,127,552,551,0,0,"App",5,"android"
90998018,91,1,76,553,552,0,0,"App",5,"android"
109218797,14,2,107,231,232,0,0,"App",5,"android"
110309921,9,1,108,151,152,1,129,"App",5,"android"
110332846,9,1,35,153,154,0,0,"App",5,"android"
59080686,363,1,119,552,551,0,0,"Browser",5,"android"
67658720,269,5,129,512,511,0,0,"App",5,"android"
68827313,259,4,119,522,521,0,0,"Browser",5,"android"
85650757,129,1,78,553,552,0,0,"App",5,"android"
94790773,70,1,118,452,451,0,0,"App",5,"android"
101324057,47,1,110,452,451,0,0,"App",5,"android"
103508234,40,3,109,421,422,0,0,"App",5,"android"
104952913,33,1,118,452,451,0,0,"App",5,"android"
108825487,16,1,68,353,352,0,0,"App",5,"android"
110489674,9,1,109,151,152,0,0,"App",5,"android"
87090912,119,9,128,512,511,0,0,"App",5,"android"
91918502,85,1,128,552,551,0,0,"App",5,"android"
93610092,76,1,68,453,452,0,0,"App",5,"android"
109652269,11,3,60,222,223,0,0,"App",5,"android"
109657859,11,6,107,212,212,0,0,"App",5,"android"
109915864,10,1,60,152,153,0,0,"App",5,"android"
110058325,10,5,58,112,113,0,0,"App",5,"android"
110126390,10,6,60,112,113,0,0,"App",5,"android"
94404772,72,1,118,452,451,0,0,"App",5,"android"
97897570,59,7,118,412,411,0,0,"App",5,"android"
109320486,13,4,106,221,222,0,0,"Browser",5,"android"
110207271,10,3,108,121,122,0,0,"App",5,"android"
105191647,32,2,109,431,432,0,0,"App",5,"android"
107882112,20,2,109,331,332,0,0,"App",5,"android"
110232934,9,4,108,121,122,1,129,"App",5,"android"
71405004,236,1,76,553,552,0,0,"Browser",5,"android"
76100138,199,5,88,513,512,0,0,"App",5,"android"
88474354,109,3,75,523,522,0,0,"App",5,"android"
90795197,93,4,119,522,521,0,0,"App",5,"android"
109569024,12,4,108,221,222,0,0,"App",5,"android"
110455279,9,1,99,151,152,0,0,"App",5,"android"
90002797,99,3,77,523,522,0,0,"App",5,"android"
93655096,75,1,118,452,451,0,0,"App",5,"android"
106207856,27,3,109,321,322,0,0,"App",5,"android"
106836678,25,1,68,353,352,0,0,"App",5,"android"
108110658,19,4,108,321,322,1,129,"App",5,"android"
109450762,12,2,108,231,232,0,0,"App",5,"android"
87503001,116,2,108.8,532,532,0,0,"App",5,"android"
88843745,107,1,118,552,551,0,0,"App",5,"android"
89588978,102,6,88,513,512,0,0,"App",5,"android"
90145884,97,1,69,553,552,0,0,"Browser",5,"android"
103104712,42,1,118,452,451,0,0,"App",5,"android"
108581305,17,2,108,331,332,0,0,"App",5,"android"
108825172,16,5,108,311,312,0,0,"App",5,"android"
109664353,11,1,65,253,252,0,0,"App",5,"android"
110181081,10,4,108,121,122,0,0,"App",5,"android"
110198249,10,6,109,111,112,1,209,"App",5,"android"
60938491,343,4,72,523,522,0,0,"App",7,"iphone"
87286506,117,7,135,512,511,0,0,"Browser",7,"android"
109883461,11,4,100,221,222,0,0,"App",7,"android"
80840620,164,1,42,554,553,0,0,"App",7,"android"
110251441,9,1,100,151,152,0,0,"App",7,"android"
110300683,9,3,60,122,123,0,0,"App",7,"android"
84862973,135,1,78,553,552,0,0,"App",7,"android"
103308258,41,1,68,453,452,0,0,"App",7,"android"
79045565,178,1,110,552,551,0,0,"Browser",7,"android"
109668442,11,1,110,252,251,0,0,"App",7,"android"
72502666,225,1,39.9,554,553,0,0,"App",8,"android"
97582826,59,4,35,423,424,0,0,"App",8,"android"
101776792,45,1,39,454,453,0,0,"Browser",8,"android"
108893132,15,1,16.9,254,255,0,0,"App",8,"android"
109725693,11,2,19,234,235,0,0,"App",8,"android"
110271508,9,3,30,123,124,0,0,"App",8,"android"
78402743,183,1,39.9,554,553,0,0,"App",8,"android"
80643110,165,10,19.8,515,514,0,0,"App",8,"android"
88592366,108,1,39.8,554,553,0,0,"App",8,"android"
102223730,45,1,37,454,453,0,0,"App",8,"android"
74402710,212,1,22,555,554,0,0,"Browser",8,"android"
77494216,190,1,19.8,555,554,0,0,"Browser",8,"android"
80360551,167,1,78,553,552,0,0,"App",8,"android"
82392974,152,1,38,554,553,0,0,"App",8,"android"
95515979,66,2,38,434,433,0,0,"App",8,"android"
103803425,38,6,38,414,413,0,0,"App",8,"android"
105543904,30,6,18.8,314,315,0,0,"App",8,"android"
108169220,18,4,17.8,324,325,0,0,"App",8,"android"
109176704,14,3,18,224,225,0,0,"App",8,"android"
110185060,10,2,19.8,135,134,0,0,"App",8,"android"
110242510,9,1,19.9,155,154,0,0,"App",8,"android"
110367145,9,1,35.8,153,154,0,0,"App",8,"android"
71092399,239,6,19.9,515,514,0,0,"App",8,"android"
84090674,140,1,39,554,553,0,0,"App",8,"android"
90471768,95,1,19.9,555,554,0,0,"App",8,"android"
108716750,16,1,19.6,354,355,0,0,"App",8,"android"
110208294,10,3,60,122,123,0,0,"App",8,"android"
110230498,9,1,19.9,155,154,0,0,"App",8,"android"
82377176,152,6,39.8,514,513,0,0,"App",8,"android"
64114826,305,1,20,555,554,0,0,"Browser",8,"android"
102863471,43,1,38.8,454,453,0,0,"App",8,"android"
55382650,404,1,118,552,551,0,0,"App",9,"android"
57192003,386,1,73.6,553,552,0,0,"Browser",9,"android"
59110617,363,1,21.8,555,554,0,0,"App",9,"android"
59685216,356,1,38.8,554,553,0,0,"App",9,"android"
60506598,348,2,19.8,535,534,0,0,"Browser",9,"android"
61204589,339,1,21.8,555,554,0,0,"App",9,"android"
62656658,322,1,128,552,551,0,0,"App",9,"android"
64592050,300,1,118,552,551,0,0,"Browser",9,"android"
64980888,296,1,119.4,552,551,0,0,"App",9,"android"
67286838,272,5,39,514,513,0,0,"App",9,"android"
68533355,262,1,39.8,554,553,0,0,"App",9,"android"
68768488,260,4,39.8,524,523,0,0,"Browser",9,"android"
68994363,258,1,128,552,551,0,0,"App",9,"android"
69434509,254,1,117,552,551,0,0,"App",9,"android"
69647606,252,3,78,523,522,0,0,"Browser",9,"android"
71956531,230,3,19.8,525,524,0,0,"App",9,"android"
72262218,227,3,69,523,522,0,0,"Browser",9,"android"
73514435,217,4,76,523,522,0,0,"App",9,"android"
73868534,215,4,21.8,525,524,0,0,"App",9,"android"
74015196,214,7,39.8,514,513,0,0,"Browser",9,"android"
74203039,213,1,19.9,555,554,0,0,"App",9,"android"
75039267,207,6,43.8,514,513,0,0,"Browser",9,"android"
75133968,207,1,68,553,552,0,0,"App",9,"android"
75632076,203,1,68,553,552,0,0,"App",9,"android"
75892324,201,1,78,553,552,0,0,"Browser",9,"android"
76441597,196,7,119.7,512,511,0,0,"App",9,"android"
76449539,196,1,19.9,555,554,0,0,"App",9,"android"
76497123,196,4,36.9,524,523,0,0,"Browser",9,"android"
76554654,196,1,39,554,553,0,0,"App",9,"android"
76609023,195,1,128,552,551,0,0,"App",9,"android"
77475410,190,1,39.9,554,553,0,0,"App",9,"android"
78331528,184,3,117,522,521,0,0,"App",9,"android"
78739807,180,6,79.9,513,512,0,0,"App",9,"android"
78760803,180,6,44,514,513,0,0,"App",9,"android"
78952355,179,7,71.8,513,512,0,0,"App",9,"android"
79311350,176,6,85.6,513,512,0,0,"App",9,"android"
79467541,175,4,42,524,523,0,0,"App",9,"android"
79651869,173,5,38,514,513,0,0,"Browser",9,"android"
80040839,170,3,118,522,521,0,0,"App",9,"android"
80447205,166,3,39,524,523,0,0,"Browser",9,"android"
80660583,165,1,72,553,552,0,0,"App",9,"android"
80846204,163,1,22,555,554,0,0,"App",9,"android"
80859115,163,6,136,512,511,0,0,"App",9,"android"
81899554,155,2,19.8,535,534,0,0,"Browser",9,"android"
82722570,149,4,73.8,523,522,0,0,"App",9,"android"
82888148,148,1,116,552,551,0,0,"App",9,"android"
83018355,147,3,21.8,525,524,0,0,"App",9,"android"
83084244,147,6,74,513,512,0,0,"Browser",9,"android"
83099919,147,6,74.7,513,512,0,0,"App",9,"android"
83153304,146,3,36.8,524,523,0,0,"App",9,"android"
83357354,145,1,69,553,552,0,0,"App",9,"android"
83889271,141,6,19.9,515,514,0,0,"App",9,"android"
83968946,140,1,117,552,551,0,0,"App",9,"android"
84890610,134,1,118,552,551,0,0,"App",9,"android"
85120340,133,1,72,553,552,0,0,"App",9,"android"
85456830,130,8,20.9,515,514,0,0,"App",9,"android"
86355083,124,8,68,513,512,0,0,"App",9,"android"
86384028,123,5,36.9,514,513,0,0,"Browser",9,"android"
87577635,115,2,36.8,534,533,0,0,"App",9,"android"
87974006,113,1,39.9,554,553,0,0,"Browser",9,"android"
88100257,112,5,88,513,512,0,0,"App",9,"android"
88561074,109,1,65,553,552,0,0,"App",9,"android"
88818040,107,1,39.8,554,553,0,0,"Browser",9,"android"
88939355,107,9,38,514,513,0,0,"App",9,"android"
88944952,107,5,79.9,513,512,0,0,"App",9,"android"
89186457,105,10,39.9,514,513,0,0,"Browser",9,"android"
89224523,105,1,66,553,552,0,0,"App",9,"android"
89227758,105,10,21.9,515,514,0,0,"App",9,"android"
89674955,101,3,68,523,522,0,0,"Browser",9,"android"
89807825,100,1,110,552,551,0,0,"App",9,"android"
89941085,99,1,78,553,552,0,0,"App",9,"android"
90238588,97,4,20.64,525,524,0,0,"Browser",9,"android"
90348157,96,9,75.8,513,512,0,0,"Browser",9,"android"
90647073,94,1,112,552,551,0,0,"App",9,"android"
90653012,94,5,128,512,511,0,0,"App",9,"android"
91009397,91,1,39,554,553,0,0,"App",9,"android"
92087737,84,1,117,552,551,0,0,"App",9,"android"
92741341,80,6,88,513,512,0,0,"App",9,"android"
93252480,78,1,68,553,552,0,0,"App",9,"android"
93262124,78,1,128,552,551,0,0,"App",9,"android"
93920914,74,1,68,453,452,0,0,"Browser",9,"android"
94172219,73,9,38,414,413,0,0,"Browser",9,"android"
94368107,72,1,68,453,452,0,0,"App",9,"android"
95931563,64,1,19.8,455,454,0,0,"App",9,"android"
96219098,63,9,118.5,412,411,0,0,"App",9,"android"
97364512,60,2,19.8,435,434,0,0,"App",9,"android"
97531975,60,2,36.8,434,433,0,0,"App",9,"android"
97881573,59,4,19.9,425,424,0,0,"Browser",9,"android"
98396640,57,1,118,452,451,0,0,"App",9,"android"
98617234,57,1,39,454,453,0,0,"App",9,"android"
98893267,56,1,110,452,451,0,0,"Browser",9,"android"
99151804,55,1,118,452,451,0,0,"App",9,"android"
99308426,54,10,19.8,415,414,0,0,"App",9,"android"
99464388,54,6,68,413,412,0,0,"App",9,"android"
99557249,53,1,39,454,453,0,0,"App",9,"android"
99882999,52,1,19.8,455,454,0,0,"App",9,"android"
100083595,51,1,68,453,452,0,0,"App",9,"android"
100176940,51,1,39,454,453,0,0,"App",9,"android"
100354755,50,2,36.9,434,433,0,0,"App",9,"android"
100370833,50,4,19.8,425,424,0,0,"App",9,"android"
100700101,49,1,118,452,451,0,0,"App",9,"android"
100849819,48,1,68,453,452,0,0,"App",9,"android"
101096953,47,1,68,453,452,0,0,"App",9,"android"
101396634,46,10,115,412,411,0,0,"App",9,"android"
101564095,46,1,118,452,451,0,0,"Browser",9,"android"
102615831,43,1,68,453,452,0,0,"Browser",9,"android"
104184900,37,4,19.9,425,424,0,0,"App",9,"android"
104427386,36,1,68,453,452,0,0,"App",9,"android"
104460154,35,1,68,453,452,0,0,"App",9,"android"
104663770,34,1,117.9,452,451,0,0,"App",9,"android"
104925888,33,1,68,453,452,0,0,"Browser",9,"android"
105028175,32,1,19.8,455,454,0,0,"App",9,"android"
105236936,32,1,39,454,453,0,0,"App",9,"android"
105359926,31,9,34.8,313,314,0,0,"App",9,"android"
105983880,29,5,18,314,315,0,0,"App",9,"android"
106035487,28,7,12,314,315,0,0,"Browser",9,"android"
106287482,27,1,19,354,355,0,0,"App",9,"android"
106663361,25,3,32,323,324,0,0,"App",9,"android"
107010929,24,1,68,353,352,0,0,"App",9,"android"
107065582,24,5,108,311,312,0,0,"App",9,"android"
107443937,22,3,61.8,322,323,0,0,"App",9,"android"
107599254,21,1,17.4,354,355,0,0,"App",9,"android"
107612515,21,1,68,353,352,0,0,"App",9,"android"
107624554,21,4,18,324,325,0,0,"App",9,"android"
107928403,20,5,14,314,315,0,0,"App",9,"android"
107932098,20,7,68,313,312,0,0,"App",9,"android"
107971635,19,2,34.8,333,334,0,0,"App",9,"android"
107985772,19,8,68,313,312,0,0,"App",9,"android"
108038956,19,1,66,353,352,0,0,"App",9,"android"
108244015,18,2,62.7,332,333,0,0,"App",9,"android"
108270669,18,2,108,331,332,0,0,"App",9,"android"
108380332,18,1,36.8,354,353,0,0,"App",9,"android"
108653578,16,2,17,334,335,0,0,"App",9,"android"
108765788,16,1,68,353,352,0,0,"App",9,"android"
108824626,16,5,108,311,312,0,0,"App",9,"android"
108903785,15,7,59,212,213,0,0,"App",9,"android"
108932659,15,1,65,253,252,0,0,"App",9,"android"
108937516,15,4,59,222,223,0,0,"App",9,"android"
108973291,15,1,68,253,252,0,0,"App",9,"android"
109171244,14,2,17.6,234,235,0,0,"App",9,"android"
109261952,13,4,34,223,224,1,259,"App",9,"android"
109432073,13,2,17.7,234,235,0,0,"App",9,"android"
109507851,12,2,17,234,235,0,0,"App",9,"android"
109616858,12,5,15.8,214,215,0,0,"App",9,"android"
109648476,11,3,14.8,224,225,0,0,"App",9,"android"
109748257,11,3,59,222,223,0,0,"App",9,"android"
109847119,11,3,13.9,224,225,1,209,"App",9,"android"
109872939,11,1,18,254,255,0,0,"App",9,"android"
109891809,11,1,16.2,254,255,0,0,"App",9,"android"
109895716,10,1,19.9,155,154,0,0,"App",9,"android"
109912686,10,1,58,152,153,0,0,"App",9,"android"
109924443,10,6,19.8,115,114,0,0,"App",9,"android"
110000091,10,1,19.9,155,154,0,0,"App",9,"android"
110051895,10,1,34.8,153,154,0,0,"App",9,"android"
110091937,10,1,36,153,154,0,0,"App",9,"android"
110095004,10,6,55,112,113,0,0,"App",9,"android"
110100697,10,5,104,111,112,0,0,"App",9,"android"
110132964,10,4,100,121,122,0,0,"App",9,"android"
110133554,10,1,59,152,153,0,0,"App",9,"android"
110133926,10,1,53,152,153,0,0,"App",9,"android"
110141429,10,1,19.9,155,154,0,0,"Browser",9,"android"
110158457,10,3,59.9,122,123,0,0,"App",9,"android"
110161453,10,1,102,151,152,0,0,"App",9,"android"
110171483,10,4,36,123,124,0,0,"App",9,"android"
110193851,10,1,99,151,152,0,0,"App",9,"android"
110195205,10,1,19.9,155,154,0,0,"App",9,"android"
110198621,10,1,36,153,154,0,0,"App",9,"android"
110201707,10,1,19.9,155,154,0,0,"App",9,"android"
110208010,10,3,50,122,123,0,0,"App",9,"android"
110208802,10,1,19.9,155,154,0,0,"App",9,"android"
110211915,10,4,55,122,123,0,0,"App",9,"android"
110223781,9,3,54,122,123,0,0,"Browser",9,"android"
110223969,9,1,19.9,155,154,0,0,"App",9,"android"
110230422,9,4,31.6,123,124,0,0,"App",9,"android"
110234062,9,1,99.8,151,152,0,0,"App",9,"android"
110238164,9,1,34.8,153,154,1,209,"App",9,"android"
110240922,9,4,54,122,123,0,0,"App",9,"android"
110241396,9,1,59,152,153,0,0,"App",9,"android"
110242723,9,1,54,152,153,0,0,"App",9,"android"
110245261,9,4,32.5,123,124,0,0,"App",9,"android"
110249092,9,7,53,112,113,0,0,"App",9,"android"
110254789,9,1,54,152,153,0,0,"App",9,"android"
110262244,9,3,54,122,123,0,0,"App",9,"android"
110273523,9,1,108,151,152,0,0,"App",9,"android"
110273974,9,9,100,111,112,0,0,"App",9,"android"
110275128,9,6,34.8,114,114,0,0,"Browser",9,"android"
110284349,9,1,34.8,153,154,0,0,"App",9,"android"
110289259,9,1,34.8,153,154,0,0,"App",9,"android"
110298936,9,1,54,152,153,0,0,"Browser",9,"android"
110312527,9,1,59,152,153,0,0,"App",9,"android"
110313707,9,3,34.8,123,124,0,0,"App",9,"android"
110315056,9,1,99.6,151,152,0,0,"App",9,"android"
110315169,9,1,35,153,154,0,0,"App",9,"android"
110315919,9,1,19.9,155,154,0,0,"App",9,"android"
110322912,9,1,19.9,155,154,0,0,"App",9,"android"
110332841,9,3,18,124,125,0,0,"App",9,"android"
110346297,9,1,53,152,153,0,0,"App",9,"android"
110364267,9,1,59,152,153,0,0,"App",9,"android"
110370719,9,1,59,152,153,0,0,"App",9,"android"
110371717,9,1,36,153,154,0,0,"App",9,"android"
110373758,9,5,59,112,113,0,0,"App",9,"android"
110379898,9,1,63,152,153,1,209,"App",9,"android"
110391379,9,1,108,151,152,0,0,"Browser",9,"android"
110396218,9,4,34.8,123,124,0,0,"App",9,"android"
110398899,9,1,99,151,152,0,0,"App",9,"android"
110404132,9,1,99,151,152,0,0,"App",9,"android"
110417643,9,1,19.9,155,154,0,0,"App",9,"android"
110418997,9,1,53,152,153,0,0,"App",9,"android"
110428751,9,2,19.8,135,134,1,129,"App",9,"android"
110434409,9,1,59,152,153,0,0,"App",9,"android"
110437094,9,9,59,112,113,1,259,"App",9,"android"
110445169,9,4,108,121,122,0,0,"App",9,"android"
110452858,9,4,58,122,123,0,0,"App",9,"android"
110457331,9,5,19.9,115,114,0,0,"App",9,"android"
110467122,9,1,53,152,153,0,0,"App",9,"android"
110470166,9,3,58,122,123,0,0,"App",9,"android"
110475219,9,1,36,153,154,0,0,"App",9,"android"
110492287,9,5,53,112,113,0,0,"App",9,"android"
110497961,9,1,19.9,155,154,0,0,"App",9,"android"
110499214,9,9,36,113,114,0,0,"App",9,"android"
110501225,9,4,49.8,122,123,0,0,"App",9,"android"
110502059,9,4,53,122,123,0,0,"App",9,"android"
110509138,9,10,34.8,114,114,0,0,"App",9,"android"
110512006,9,1,19.9,155,154,0,0,"App",9,"android"
110523931,9,1,53,152,153,0,0,"App",9,"android"
110526680,9,1,36,153,154,0,0,"App",9,"android"
52336908,428,4,119.7,522,521,0,0,"App",9,"android"
56335742,395,3,23.4,525,524,0,0,"App",9,"android"
57350365,384,6,88,513,512,0,0,"Browser",9,"android"
58319685,373,1,70,553,552,0,0,"Browser",9,"android"
60581113,347,1,78,553,552,0,0,"App",9,"android"
64425851,302,3,110,522,521,0,0,"App",9,"android"
66019646,284,1,39.8,554,553,0,0,"Browser",9,"android"
66372593,281,3,39.9,524,523,0,0,"App",9,"android"
68252259,264,1,70,553,552,0,0,"App",9,"android"
68564769,261,3,113.6,522,521,0,0,"App",9,"android"
69674016,252,1,128,552,551,0,0,"App",9,"android"
73713505,216,1,41.9,554,553,0,0,"Browser",9,"android"
74163206,214,1,39.8,554,553,0,0,"App",9,"android"
74225176,213,1,75,553,552,0,0,"Browser",9,"android"
74421902,212,1,39.9,554,553,0,0,"Browser",9,"android"
74706434,210,1,68,553,552,0,0,"App",9,"android"
74810283,209,1,68,553,552,0,0,"App",9,"android"
74992209,207,1,128,552,551,0,0,"App",9,"android"
75069609,207,6,78,513,512,0,0,"App",9,"android"
75236348,206,7,138,512,511,0,0,"App",9,"android"
75298003,206,1,68,553,552,0,0,"App",9,"android"
75510626,204,1,128,552,551,0,0,"Browser",9,"android"
76987909,193,2,36.9,534,533,0,0,"Browser",9,"android"
77300567,192,1,36.9,554,553,0,0,"Browser",9,"android"
77720799,188,7,65.8,513,512,0,0,"App",9,"android"
77881419,187,3,23.4,525,524,0,0,"App",9,"android"
79181192,177,7,138,512,511,1,209,"Browser",9,"android"
79469093,175,7,125.8,512,511,0,0,"App",9,"android"
79785485,172,3,39,524,523,0,0,"App",9,"android"
80395325,166,5,138,512,511,0,0,"App",9,"android"
81799208,156,8,45,514,513,0,0,"Browser",9,"android"
81907548,155,8,88,513,512,0,0,"App",9,"android"
82000020,155,1,19.9,555,554,0,0,"App",9,"android"
82237896,153,1,116,552,551,0,0,"App",9,"android"
82483884,151,1,39.9,554,553,0,0,"Browser",9,"android"
82492640,151,5,128,512,511,0,0,"Browser",9,"android"
84450279,137,5,68,513,512,0,0,"App",9,"android"
85627382,129,1,36.8,554,553,0,0,"Browser",9,"android"
85981085,127,1,73.8,553,552,0,0,"App",9,"android"
86881661,120,1,124.4,552,551,0,0,"App",9,"android"
87255804,118,4,66,523,522,0,0,"App",9,"android"
88070623,112,9,39,514,513,0,0,"App",9,"android"
88523277,109,6,78,513,512,0,0,"App",9,"android"
89240109,104,1,118.5,552,551,0,0,"App",9,"android"
89597816,102,6,128,512,511,0,0,"App",9,"android"
89646294,101,2,37.5,534,533,0,0,"Browser",9,"android"
89935307,99,9,78,513,512,0,0,"Browser",9,"android"
90683327,94,5,76,513,512,0,0,"App",9,"android"
91395785,88,8,68,513,512,0,0,"App",9,"android"
91429187,88,3,40,524,523,0,0,"App",9,"android"
91942766,85,1,118,552,551,0,0,"App",9,"android"
92623928,81,7,45,514,513,0,0,"App",9,"android"
96155163,63,1,37.6,454,453,0,0,"App",9,"android"
96598071,62,1,19.8,455,454,0,0,"App",9,"android"
97480677,60,1,65,453,452,0,0,"Browser",9,"android"
99612090,53,1,36.9,454,453,0,0,"App",9,"android"
100946915,48,1,65,453,452,0,0,"App",9,"android"
104161745,37,3,34.8,423,424,0,0,"App",9,"android"
104350304,36,1,38,454,453,0,0,"App",9,"android"
104754988,34,5,19.8,415,414,0,0,"App",9,"android"
105661579,30,2,62,332,333,0,0,"App",9,"android"
105802423,29,1,64,353,352,0,0,"Browser",9,"android"
105876519,29,6,32.9,313,314,0,0,"App",9,"android"
106317613,27,4,32,323,324,0,0,"App",9,"android"
106855605,25,3,108,321,322,0,0,"App",9,"android"
106875748,25,8,11.8,314,315,0,0,"App",9,"android"
106896549,24,2,35,333,334,0,0,"App",9,"android"
107152107,23,1,18,354,355,0,0,"App",9,"android"
107184502,23,3,32,323,324,0,0,"App",9,"android"
107234875,23,1,114,352,351,0,0,"App",9,"android"
107288318,23,2,108,331,332,0,0,"App",9,"android"
107432502,22,4,109,321,322,0,0,"App",9,"android"
107455101,22,1,17.5,354,355,0,0,"App",9,"android"
107587386,21,1,65,353,352,0,0,"App",9,"android"
