customer,churn,revenue,mou,overage,roam,threeway,months,uniqsubs,phones,custcare,retcalls,dropvce,blckvce,unansvce,eqpdays,refurb,webcap,children,creditaa,prizmrur,mcycle,occprof,occcler,occcrft,occstud,occhmkr,occret,occself,travel,referred
1049092,0,77.97,813.25,0.0,0.0,0.0,17,2,1,0.0,0,0.6666667,5.333333,28.33333,507,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1095235,0,49.99,173.5,0.0,0.0,0.3333333,7,1,1,0.3333333,0,2.333333,1.333333,16.0,190,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1084663,0,89.57,1357.75,17.5,0.0,0.3333333,9,2,1,50.0,0,18.0,37.66667,65.0,258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1054909,0,30.26,55.25,0.0,0.0,0.0,12,2,1,0.0,0,1.333333,3.333333,5.666667,350,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1055145,0,45.7525,1023.75,30.75,0.0,0.0,14,1,1,1.333333,0,2.0,0.3333333,32.33333,411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1056196,0,39.9625,141.0,0.0,6.715,0.0,13,1,1,0.3333333,0,3.0,0.3333333,9.0,403,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0
1043347,0,29.99,74.5,0.0,0.0,0.0,19,1,1,0.0,0,1.0,0.3333333,15.33333,562,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1095654,0,54.2375,160.25,0.0,0.0,0.0,6,1,1,0.0,0,1.333333,1.666667,5.333333,181,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
1081936,0,110.73,486.75,180.25,0.2925,0.0,13,1,1,1.0,0,0.0,2.333333,13.33333,373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1078133,0,64.2375,648.75,0.0,0.0,0.0,13,2,1,0.0,0,6.666667,4.666667,18.0,385,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1029225,0,30.765,52.75,0.0,0.0,0.0,19,1,1,0.0,0,1.0,2.666667,2.333333,576,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1069357,0,34.0875,87.25,0.25,0.0,0.0,15,1,1,0.0,0,0.0,0.0,0.0,431,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1027657,0,51.7975,270.75,0.0,0.0,0.6666667,19,1,3,0.0,0,3.333333,17.0,9.0,573,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1041622,0,86.6625,325.25,27.75,0.345,0.0,20,2,2,0.0,0,3.333333,0.6666667,10.33333,410,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1092568,0,40.4325,108.25,0.5,0.0,0.3333333,6,1,1,0.3333333,0,5.333333,0.3333333,13.33333,190,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1084049,0,45.0425,589.75,24.75,0.0,0.0,13,1,1,5.0,0,6.666667,0.0,37.0,367,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1085939,0,61.15,344.0,0.0,0.4175,0.0,10,2,1,0.0,0,3.666667,1.0,48.33333,297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1001456,0,58.215,730.75,23.5,0.32,1.0,47,2,8,4.333333,0,10.66667,3.666667,36.66667,44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1082077,0,37.8625,655.5,7.5,0.0,0.0,11,1,1,2.0,0,2.0,6.333333,25.33333,311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1072176,0,46.54,661.5,33.0,0.0,0.0,10,2,1,0.0,0,0.0,0.0,0.0,306,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1054881,0,32.835,34.5,0.0,0.0,0.0,16,1,1,2.0,0,1.0,1.0,7.0,458,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1018091,0,64.385,633.0,65.25,0.0975,0.0,29,2,2,0.0,0,6.666667,0.6666667,23.33333,232,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1041524,0,31.0625,218.0,0.0,0.0,0.6666667,22,1,1,0.0,0,1.666667,1.666667,39.66667,640,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1051494,0,130.945,639.0,228.75,0.0,0.6666667,17,1,1,1.0,0,2.333333,10.33333,41.66667,487,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1023857,0,171.9625,1409.5,285.5,0.0,0.0,23,1,1,4.0,0,20.33333,9.666667,72.66666,690,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1038077,1,39.46,357.25,23.5,0.8975,0.0,17,1,2,0.0,0,0.0,0.0,0.0,258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1048365,0,102.0125,556.0,117.25,0.0,0.3333333,17,2,2,0.3333333,0,6.0,0.3333333,18.0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1051584,0,38.885,239.75,24.0,0.0,0.0,16,1,1,0.0,0,5.666667,0.0,22.66667,486,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1030821,0,51.38,396.25,0.25,0.2925,0.0,25,3,5,1.333333,0,4.0,0.0,17.66667,270,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1089354,0,10.2475,35.5,0.0,0.0,0.0,11,2,1,0.0,0,1.333333,0.0,1.666667,329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1045331,0,64.0425,307.5,0.5,0.64,0.0,16,2,3,0.3333333,0,6.333333,0.3333333,13.33333,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1040492,0,54.38,715.0,0.5,0.0,1.0,16,1,1,0.0,0,16.33333,2.0,25.66667,481,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1004850,0,13.105,0.0,0.0,0.0,0.0,33,4,1,0.0,0,0.0,0.0,0.0,999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1049194,0,141.08,1019.5,250.25,0.0,2.0,19,2,4,8.0,0,12.33333,2.0,115.3333,168,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1034863,0,60.51,636.0,8.75,0.0,0.0,18,2,1,2.666667,0,4.333333,17.66667,85.33334,544,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1039779,0,74.4975,348.75,125.75,0.0,0.0,20,1,1,0.3333333,0,8.666667,0.0,9.0,596,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1098036,0,191.425,2291.25,0.0,0.0,1.666667,48,1,8,0.6666667,1,29.0,1.0,128.3333,133,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1077299,0,34.99,776.25,0.0,0.0,0.3333333,11,1,1,3.666667,0,4.333333,0.6666667,53.33333,328,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1020611,0,23.005,49.0,25.75,2.115,0.0,22,1,3,0.0,0,2.0,0.0,2.0,137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1042633,0,194.5625,3173.25,242.5,0.6475,0.0,21,1,4,0.0,0,14.33333,9.666667,136.3333,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1092815,0,55.935,701.0,11.75,0.0,0.0,10,1,2,0.0,0,5.0,10.33333,43.66667,43,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1072362,0,39.9025,387.75,0.0,0.4175,0.0,10,1,1,0.0,0,0.0,0.0,0.0,305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1026156,0,60.965,294.5,0.0,0.975,0.0,26,2,4,1.666667,0,1.666667,1.333333,13.33333,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1024997,0,15.135,24.0,0.0,0.0,0.0,20,2,1,0.0,0,4.0,1.0,3.666667,614,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1063189,0,53.99,768.0,0.0,0.0,2.0,16,1,1,1.333333,0,9.0,0.6666667,39.0,471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1033709,0,106.38,1553.5,99.25,0.0,4.666667,20,1,3,15.0,0,17.66667,1.666667,142.6667,367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000611,1,43.235,156.5,26.0,5.85,0.0,49,1,2,0.0,0,0.0,1.0,7.666667,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1060756,0,96.8275,816.5,138.25,5.1,0.3333333,12,1,1,0.0,0,7.333333,1.0,25.33333,379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1032081,0,30.0,12.5,0.0,0.0,0.0,21,1,1,0.0,0,0.0,0.0,2.666667,628,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1044054,0,35.455,291.0,8.75,0.0,0.0,17,1,1,0.0,0,7.333333,4.0,30.66667,509,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1070067,0,30.755,262.0,0.0,0.0,0.0,8,3,1,0.0,0,0.0,0.0,0.0,257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1072530,0,64.3725,257.25,0.0,29.3825,0.0,12,1,1,0.0,0,0.0,0.0,0.0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1012669,0,34.1025,110.75,11.75,0.0,0.3333333,30,1,3,0.0,0,0.0,6.0,14.33333,440,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1006330,0,45.4475,342.25,2.0,0.0,0.0,35,1,1,0.0,0,4.0,5.0,26.0,1057,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1064468,0,34.15,213.25,0.0,0.16,0.3333333,16,1,1,0.0,0,0.0,5.333333,23.66667,464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1043062,0,12.28,162.0,6.0,0.195,1.0,15,2,1,0.0,0,0.6666667,10.66667,4.666667,457,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1078684,0,29.99,79.25,0.0,0.0,0.0,11,1,1,0.0,0,1.0,2.0,2.0,322,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1008704,0,56.1225,164.75,50.5,1.4475,0.0,36,1,4,0.0,0,3.666667,1.333333,17.33333,289,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1094048,0,61.11,1140.75,11.0,0.0,0.3333333,8,1,1,19.0,0,15.66667,1.666667,97.66666,214,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1009693,0,29.99,62.5,0.0,0.0,0.0,31,1,2,0.0,0,0.0,0.3333333,13.66667,625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1085079,0,47.2625,284.75,33.5,0.0,0.0,6,1,1,0.0,0,3.0,2.333333,13.33333,194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1014312,0,66.1675,106.75,0.0,6.1775,0.0,29,2,3,0.0,0,0.6666667,3.666667,8.666667,159,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1006370,0,41.41,193.5,6.0,9.01,0.3333333,35,2,2,0.0,0,11.33333,1.333333,19.0,407,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1043725,0,56.06,550.0,183.25,0.0,0.0,17,2,1,0.0,0,21.33333,2.0,29.66667,512,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1017005,0,38.8175,371.0,6.75,1.28,2.0,30,1,3,1.0,0,4.666667,0.6666667,40.66667,269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1042497,0,45.405,358.25,0.0,0.0,0.0,15,2,1,0.0,0,1.666667,2.666667,3.333333,462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1018803,0,265.835,4588.5,368.75,0.0,7.666667,29,1,8,9.333333,0,53.0,3.666667,212.6667,119,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1004072,0,51.2175,625.75,2.75,0.0,0.3333333,34,3,5,10.66667,0,4.666667,0.0,26.33333,375,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1000411,0,45.4025,288.75,29.75,0.0,0.0,52,2,3,0.0,0,2.666667,2.333333,8.0,389,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1074489,0,34.99,454.0,0.0,0.0,0.0,12,2,1,0.0,0,0.0,0.0,0.0,340,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1098948,0,16.99,3.75,0.0,0.0,0.0,35,1,1,0.0,0,0.0,0.0,0.0,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1043363,0,43.1475,189.0,0.0,7.3475,0.0,15,1,2,0.0,0,0.3333333,0.0,19.33333,418,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
1055270,0,51.0025,765.0,16.75,0.0,0.0,14,2,1,0.0,0,2.666667,9.0,51.66667,410,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1004761,0,36.83,184.75,7.75,0.0,0.0,33,2,4,0.0,0,3.0,0.3333333,3.666667,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1075695,0,77.0025,1674.75,81.25,1.8575,0.0,11,1,1,3.666667,0,4.666667,1.0,38.66667,334,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1035450,0,111.125,582.5,222.5,0.0,0.0,18,1,1,0.0,0,12.66667,1.666667,52.33333,536,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1048228,0,74.05,509.25,72.25,0.0,0.0,13,1,1,1.0,0,1.666667,0.3333333,16.66667,406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1075590,0,39.83,1492.0,9.5,0.0,0.0,7,1,1,14.0,0,8.0,5.333333,39.33333,227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1071335,1,37.7775,452.25,22.25,0.0,0.0,14,1,2,5.666667,0,5.333333,3.0,39.0,118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1082283,0,49.2375,306.5,0.0,0.0,0.0,11,1,1,0.0,0,4.333333,1.666667,7.333333,311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1013470,0,36.33,295.5,4.5,0.0,0.0,28,1,1,0.0,0,4.666667,4.0,19.0,841,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1012254,0,30.34,96.5,1.0,0.0,0.0,29,1,1,0.0,0,2.666667,0.6666667,6.0,871,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1045819,0,38.0525,1222.0,8.75,0.0,0.0,18,4,2,6.666667,0,3.666667,0.6666667,108.3333,342,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1079073,0,31.2275,243.0,0.0,0.0,0.0,11,1,1,0.0,0,1.333333,1.666667,14.33333,320,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1043045,0,104.01,847.25,199.25,0.6825,0.0,15,1,1,0.0,0,11.66667,5.666667,52.0,457,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1090902,0,51.745,144.25,4.5,0.0,0.0,11,1,1,0.0,0,2.0,0.3333333,15.33333,315,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1076948,0,37.49,309.25,0.0,0.0,0.0,9,1,1,0.0,0,4.666667,0.0,44.66667,283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000351,0,67.1375,697.5,158.25,0.0,0.0,54,1,6,3.0,0,0.6666667,0.0,20.66667,435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1057228,0,14.47,142.25,0.0,0.4875,0.0,15,3,1,0.0,0,0.0,0.0,0.0,442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1014581,1,31.44,26.0,0.0,1.175,0.3333333,25,1,2,0.0,0,1.0,0.0,3.0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037145,0,41.2025,505.0,22.5,0.0975,0.0,23,2,1,0.0,0,1.0,1.333333,5.0,687,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1050351,0,47.035,736.0,33.0,0.0,0.0,17,1,1,0.0,0,1.333333,1.333333,20.0,497,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1018176,0,60.82,818.25,5.5,0.8425,0.0,29,1,2,0.0,0,2.666667,1.333333,25.33333,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006222,0,51.43,555.0,0.0,0.0,0.0,31,2,2,0.0,0,3.333333,1.666667,45.0,313,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1012812,0,30.27,129.75,0.0,0.0,0.0,26,1,1,3.0,0,0.0,0.0,2.333333,796,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1021518,0,59.3475,521.25,0.5,0.0,0.0,22,1,2,11.66667,1,0.0,2.666667,36.66667,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1019861,0,12.8125,349.0,0.0,0.0,0.0,22,2,1,0.6666667,0,7.0,0.0,6.666667,682,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1058791,0,40.2075,150.25,0.0,9.97,0.0,13,1,1,0.0,0,1.0,1.0,11.66667,388,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
1029510,0,28.5,119.0,0.0,0.0,0.3333333,21,2,1,0.0,0,0.6666667,1.333333,11.66667,637,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1057958,0,30.0,89.5,0.0,0.0,0.0,13,1,1,0.0,0,0.3333333,0.3333333,9.0,392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1098676,0,94.1275,583.25,134.25,0.0,0.0,34,4,3,0.0,0,20.0,2.0,24.66667,480,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
1010179,0,105.4025,651.0,196.0,0.0,0.3333333,28,1,1,3.0,0,19.33333,0.0,0.0,866,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1078785,0,35.305,0.0,0.0,0.0,0.0,7,1,1,0.0,0,0.0,0.0,0.0,213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1092901,0,34.99,156.75,0.0,0.0,0.0,6,1,1,0.0,0,3.0,0.3333333,10.33333,186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1032337,0,68.87,1086.75,17.75,11.1725,0.0,23,1,2,9.666667,0,10.66667,0.6666667,35.33333,317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1008470,0,37.405,474.25,18.5,0.0,0.0,30,6,3,0.0,0,1.0,3.333333,7.666667,279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1069790,0,55.7525,472.75,0.0,0.0,0.0,13,1,1,0.3333333,0,9.666667,0.0,11.33333,367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1036023,0,103.3725,1615.0,56.25,0.195,1.666667,19,1,6,1.666667,0,29.66667,5.0,136.3333,67,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1012168,0,39.73,919.5,5.5,0.0,0.0,31,1,1,5.666667,0,1.0,3.333333,90.66666,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001746,0,55.2925,180.25,20.5,0.91,0.0,48,2,3,0.0,0,0.0,0.3333333,11.0,42,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1015231,0,72.255,106.75,0.0,0.0,0.0,27,1,2,4.0,1,1.333333,3.0,14.0,37,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1082278,0,65.2725,32.25,0.0,0.0,0.0,7,2,1,0.0,0,0.3333333,0.6666667,4.0,203,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1042745,0,50.6875,401.25,0.0,0.0,0.6666667,15,2,1,0.0,0,1.666667,0.6666667,21.33333,460,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1087631,0,62.69,890.75,31.75,0.0,0.3333333,8,1,1,1.0,0,1.333333,30.33333,91.66666,241,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
1028797,0,99.6075,567.75,179.25,0.0,0.0,19,1,2,0.0,0,3.666667,0.0,43.0,463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1087336,0,64.445,298.75,0.0,0.0,0.0,12,2,1,0.0,0,2.333333,0.0,11.66667,351,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1041743,0,57.6825,558.0,10.75,0.0,0.0,17,2,1,0.0,0,13.66667,0.6666667,31.0,531,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1094488,0,38.5025,301.0,7.0,0.0,0.0,7,1,1,0.0,0,12.0,0.3333333,37.0,205,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1055417,0,64.5875,413.0,7.25,5.7725,0.0,17,1,3,0.0,0,3.333333,0.0,4.666667,186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1044626,0,51.275,66.25,0.0,0.835,0.0,15,2,1,0.0,0,0.6666667,0.0,1.333333,442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1022579,0,82.985,864.5,0.0,0.0,0.0,25,2,2,1.333333,0,18.0,0.6666667,84.33334,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1009789,0,16.99,4.0,0.0,0.0,0.0,33,1,1,0.0,0,0.0,0.0,0.3333333,986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1045045,0,53.5925,211.5,0.0,0.0,0.0,16,2,2,0.6666667,0,5.0,0.0,12.0,417,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1035830,0,33.3825,48.5,0.0,0.355,0.0,17,2,1,3.0,0,0.6666667,0.3333333,4.333333,531,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1028208,0,33.8575,225.25,0.0,3.8575,0.0,23,1,1,2.666667,0,6.333333,3.0,16.66667,690,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1034618,0,73.4175,1030.25,71.75,0.195,0.6666667,24,1,1,3.0,0,20.33333,7.333333,32.0,716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1001258,0,33.715,97.25,0.0,1.225,0.0,49,2,2,0.0,0,0.6666667,0.3333333,8.333333,418,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
1019593,0,60.415,710.25,15.75,3.48,0.0,25,1,4,0.6666667,0,5.666667,1.666667,22.0,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1023255,0,105.8325,1200.75,0.0,0.0,0.0,23,1,1,1.666667,0,3.333333,2.666667,46.33333,699,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1044306,0,10.0,0.0,0.0,0.0,0.0,17,2,1,0.0,0,0.0,0.0,0.0,506,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1067804,0,57.985,311.25,76.25,0.2925,0.0,9,2,1,2.0,0,2.666667,3.0,18.66667,273,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1062402,0,33.7925,340.5,0.0,0.0,0.0,12,2,1,1.0,0,1.0,13.66667,43.66667,368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1041113,0,45.845,528.0,0.0,0.0,0.3333333,20,1,5,2.0,0,2.666667,0.0,1.0,147,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1046676,0,42.48,287.75,26.0,0.0,0.6666667,20,1,1,0.0,0,3.0,0.3333333,17.0,591,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1060454,0,33.22,219.25,0.25,2.6375,0.0,15,1,1,0.3333333,0,1.333333,2.0,6.0,426,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1078317,0,35.8975,306.25,0.25,0.0,0.0,7,1,1,0.0,0,10.0,1.666667,50.0,215,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1028357,0,71.25,287.0,0.0,0.0,0.0,23,3,2,0.0,0,3.0,1.0,11.33333,518,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
1079626,0,44.3975,313.75,0.25,0.0,0.0,7,1,2,0.0,0,2.0,0.3333333,29.0,36,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1007524,0,35.26,87.5,0.0,1.8175,0.0,35,1,1,0.0,0,0.0,2.0,6.666667,1039,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1035871,0,83.45,1278.5,0.0,0.47,1.333333,24,1,3,0.6666667,0,17.33333,13.33333,118.0,281,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1043040,0,76.37,1647.75,100.25,0.4875,0.0,15,1,2,2.666667,0,45.0,16.66667,32.0,157,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1097806,0,3.8,12.5,10.0,0.0,0.0,53,1,1,0.0,0,0.0,0.0,1.666667,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063637,0,36.4675,1390.5,59.0,10.975,1.666667,16,4,1,0.0,0,18.66667,0.0,38.66667,468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1006651,0,35.2575,137.0,0.0,2.52,0.0,35,2,2,0.0,0,1.333333,1.666667,10.33333,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1029344,0,94.2125,834.0,101.5,5.6875,0.0,19,1,5,1.666667,0,11.0,18.66667,64.0,45,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1035466,0,30.6325,378.5,0.0,0.8425,0.0,24,1,1,2.666667,0,2.666667,0.0,26.33333,704,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1034394,0,29.99,16.5,0.0,0.0,0.0,22,1,1,0.0,0,2.666667,0.0,0.0,657,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1039165,0,77.515,1169.75,1.0,0.2575,0.3333333,20,1,3,6.666667,0,18.0,0.0,23.0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1059541,1,50.89,116.5,3.0,0.0,0.0,15,2,1,1.0,0,2.0,0.3333333,15.0,431,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1033696,0,32.15,189.25,0.75,1.0575,0.3333333,22,2,3,0.0,0,2.666667,1.666667,60.0,256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1076909,0,34.99,48.25,0.0,0.0,0.0,13,1,1,0.0,0,1.333333,0.0,5.666667,390,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
1000836,0,59.6,533.25,41.25,0.0,0.0,46,1,4,0.0,0,3.333333,2.666667,30.33333,417,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
1082703,0,34.99,298.75,0.0,0.0,0.0,11,1,1,0.0,0,0.0,2.0,4.0,310,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1057599,0,135.775,689.5,232.25,0.0,0.0,17,2,2,0.0,0,2.0,3.0,24.33333,309,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1028243,0,49.99,30.0,0.0,0.0,0.0,21,2,2,0.0,0,0.0,0.6666667,0.3333333,336,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1075473,0,46.7725,601.75,32.25,0.0,0.0,12,1,1,0.0,0,1.333333,0.0,9.333333,335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1059401,0,53.4875,661.25,0.0,0.0,0.0,17,1,2,0.0,0,2.333333,1.333333,10.33333,454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1069752,0,30.26,285.5,0.0,0.0,0.0,9,2,1,0.0,0,0.0,0.0,0.0,259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1035126,0,79.98,2.0,0.0,0.0,0.0,20,1,2,0.0,0,0.0,0.0,0.0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1051700,0,626.3575,2858.0,1717.75,0.0,0.3333333,12,1,2,5.666667,0,54.33333,9.0,86.33334,183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1097297,0,62.4875,367.5,46.0,0.0,0.6666667,7,1,1,3.333333,0,1.0,0.0,2.0,190,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1044704,0,67.465,667.75,0.0,0.0,0.0,17,1,2,0.3333333,0,6.0,4.666667,13.66667,249,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
