temp,weekday,cost,price,sales
31.0,2,0.3,6.0,204
27.2,6,1.5,6.3,210
21.3,1,1.5,6.1,227
24.2,5,1.5,6.7,196
27.4,3,0.3,6.2,193
23.9,7,1.0,6.2,228
30.9,3,0.5,6.6,209
21.2,4,1.0,6.4,191
21.6,1,0.5,4.9,245
31.2,1,0.3,8.0,215
24.7,7,1.0,4.2,237
26.5,7,1.5,7.1,212
19.6,2,0.5,6.1,172
15.6,7,0.5,6.2,229
25.3,3,1.0,6.5,199
27.7,7,1.5,7.0,214
24.8,6,1.5,7.1,203
25.0,3,0.3,3.9,207
32.8,4,0.5,6.7,218
27.3,7,1.0,4.7,252
27.4,6,1.0,7.7,203
25.0,4,1.0,5.9,196
22.5,7,1.0,6.1,231
15.1,2,1.5,7.5,164
19.4,5,1.5,6.1,181
25.9,3,1.0,5.1,201
28.2,4,0.3,5.1,201
25.8,6,1.5,5.5,206
23.8,3,1.0,5.4,198
27.1,1,1.0,4.9,233
19.6,6,1.5,6.2,183
28.9,1,1.5,7.6,202
30.5,1,0.5,5.3,237
28.9,6,0.5,4.6,205
24.9,1,0.5,5.3,241
21.5,3,0.5,5.1,182
33.9,5,1.0,6.9,212
26.1,3,1.0,5.6,197
27.1,3,0.3,6.1,192
22.4,7,1.5,7.5,210
27.9,1,1.5,7.3,207
25.5,6,1.5,5.7,209
32.1,7,0.3,5.0,239
23.4,4,1.0,7.4,190
27.5,7,1.5,6.1,222
25.3,1,0.5,4.0,252
16.1,1,1.0,6.7,230
19.8,4,1.5,5.5,190
16.6,5,0.5,3.4,181
28.5,2,0.5,7.4,194
18.6,2,0.3,6.2,165
28.7,6,0.5,6.6,194
19.8,5,0.3,4.8,179
18.3,2,0.5,6.1,166
26.3,5,0.5,5.4,196
30.5,6,1.0,6.9,209
25.2,6,1.0,6.2,190
22.9,1,0.3,5.3,245
28.4,6,0.3,5.8,198
35.5,7,1.0,7.1,221
31.7,7,0.5,5.0,240
18.4,2,0.5,4.6,177
31.4,7,1.0,5.3,244
26.6,3,0.3,5.0,199
29.1,6,1.0,6.6,206
23.3,2,1.5,5.3,202
26.1,2,1.0,6.3,190
18.6,6,0.5,4.7,177
20.0,7,1.5,7.6,207
23.3,4,0.3,5.5,192
20.7,7,1.0,5.0,236
18.9,5,0.3,5.3,171
23.1,2,1.5,5.8,191
20.2,2,1.0,5.5,180
22.6,4,0.5,5.8,189
32.0,3,0.5,7.0,215
28.7,3,1.0,6.5,200
24.0,2,1.0,6.3,192
24.2,6,0.3,6.9,184
21.0,6,0.5,6.2,171
23.1,5,1.0,6.6,192
28.1,1,0.3,6.1,239
24.9,4,0.5,6.3,194
23.7,4,0.5,6.0,184
20.5,1,0.3,3.9,243
26.4,4,0.3,4.8,186
28.4,5,0.5,5.5,201
16.0,2,1.5,7.2,174
25.2,6,0.3,5.0,189
22.4,1,1.5,6.6,220
24.9,3,0.3,4.3,197
22.2,7,1.5,5.6,229
23.3,2,0.5,4.4,202
17.7,5,0.5,4.7,178
25.4,5,1.0,6.0,192
25.9,6,0.5,4.1,189
25.5,2,1.0,6.5,194
17.9,3,1.0,5.8,175
32.8,4,1.0,6.8,220
21.1,6,1.0,6.5,185
20.4,7,1.0,5.9,230
18.7,4,0.3,5.0,164
24.0,3,0.5,6.1,192
14.4,3,1.5,6.5,164
29.1,6,1.5,7.1,215
25.2,7,0.3,6.6,231
18.6,1,0.5,5.0,239
25.6,6,1.5,8.3,199
27.6,7,1.0,4.3,256
23.1,1,0.3,5.6,235
23.8,4,1.0,5.9,191
31.2,2,1.0,7.7,223
18.5,5,0.3,6.2,168
28.0,3,0.5,5.3,189
26.3,5,1.5,5.1,210
28.7,5,1.0,7.0,210
16.5,7,1.5,7.4,212
19.3,4,0.5,4.4,172
19.9,6,0.3,5.8,179
29.4,4,1.0,6.5,212
19.2,5,0.5,6.5,174
18.1,1,1.0,4.8,240
33.9,5,0.5,7.2,221
26.4,7,0.3,4.2,252
22.1,4,1.0,5.7,187
20.3,2,1.5,6.8,187
26.4,2,1.0,5.4,198
22.0,2,0.5,5.6,186
29.7,6,1.5,5.4,209
27.5,2,0.5,5.5,194
27.3,6,0.5,7.1,199
27.3,7,1.0,5.8,227
28.3,2,1.5,6.2,214
23.3,3,1.5,7.5,195
25.8,2,1.5,6.5,192
22.8,3,0.5,5.1,186
20.1,3,1.0,3.6,193
27.9,7,0.5,6.6,225
25.9,2,1.0,5.6,194
29.4,7,0.5,5.1,246
25.9,3,1.0,5.1,195
16.0,1,0.3,5.2,234
24.2,3,1.5,7.5,193
24.0,7,0.5,5.6,233
17.3,3,0.5,3.7,177
24.3,7,1.0,3.7,244
27.2,1,1.0,4.2,261
21.7,4,1.5,6.2,193
29.5,2,0.3,3.3,212
21.6,6,0.3,3.2,193
23.0,1,1.0,6.4,221
29.4,3,1.5,7.0,207
25.1,6,0.5,5.6,194
26.1,1,0.3,7.2,217
23.7,6,1.0,5.1,192
23.0,7,0.3,5.6,239
24.5,7,1.0,5.7,235
23.1,3,0.3,5.4,183
28.3,1,0.5,5.1,239
22.5,2,0.3,6.8,183
25.3,6,1.0,5.1,201
15.0,1,0.5,6.5,222
24.7,4,1.0,5.1,191
25.3,6,0.3,5.5,192
24.5,2,0.5,5.9,185
23.3,6,1.0,4.1,193
25.4,4,1.5,6.0,195
26.0,2,0.5,7.0,191
20.7,2,1.0,4.9,183
23.1,3,0.3,6.0,175
28.9,7,0.5,7.6,212
18.4,4,0.5,6.0,178
25.0,4,0.3,5.1,185
23.8,5,0.5,4.2,191
26.6,4,1.5,6.1,203
21.1,1,1.5,6.2,230
26.4,3,0.3,6.4,192
23.6,7,0.5,6.2,232
22.2,3,0.3,5.8,187
30.1,1,0.3,6.4,227
24.5,7,1.5,5.0,232
23.3,2,0.5,6.0,177
25.3,4,0.3,6.6,194
22.1,5,1.5,5.1,186
34.6,1,1.5,5.9,223
26.5,1,0.3,6.1,235
31.8,3,0.3,5.9,198
22.4,3,0.3,4.8,189
16.2,1,0.5,6.2,240
26.6,3,0.5,5.0,193
22.6,4,0.3,5.3,178
22.6,2,1.5,5.0,189
23.1,1,0.3,4.1,248
19.9,2,0.3,3.9,181
23.2,5,1.0,5.3,185
20.3,1,0.3,4.3,250
25.6,5,0.3,3.9,196
28.8,6,0.5,4.7,199
25.9,4,0.3,5.8,186
28.6,6,1.0,6.1,209
23.5,4,0.5,6.8,176
31.7,4,1.5,6.7,229
22.8,2,0.3,6.1,184
27.4,1,1.5,5.3,228
23.5,6,1.0,6.2,199
18.1,3,0.5,4.5,186
21.8,4,0.5,5.2,187
23.4,6,1.5,5.5,195
25.8,1,1.0,5.9,229
23.1,2,0.3,7.6,186
22.3,2,1.0,5.6,177
17.3,1,0.3,5.7,237
17.5,2,0.3,5.1,180
22.4,3,1.0,6.5,189
22.7,3,0.3,7.1,177
22.9,5,1.0,5.6,186
21.5,2,1.0,5.5,179
26.2,4,1.0,6.3,193
26.2,6,0.5,6.1,192
31.6,2,1.0,5.8,205
21.6,5,0.3,2.8,192
23.0,3,0.3,5.4,185
29.0,1,0.5,6.4,230
27.6,7,0.3,4.4,244
22.5,6,1.0,7.0,180
15.7,2,0.3,3.9,173
26.4,6,0.5,4.7,199
25.9,7,1.5,5.8,221
21.9,7,0.5,6.8,227
27.8,4,1.0,6.2,197
19.3,2,0.3,5.4,172
25.5,4,0.3,5.7,189
22.0,7,0.5,6.1,232
17.3,6,0.5,6.3,174
27.2,2,0.3,6.0,202
33.3,3,1.5,8.3,232
24.5,1,0.5,5.3,233
25.6,4,1.5,7.3,199
27.4,2,0.3,4.5,205
19.8,6,1.5,5.9,179
24.3,7,0.3,3.7,241
24.2,7,1.5,5.2,238
25.5,3,0.3,4.7,189
26.8,6,0.3,5.5,198
18.6,7,1.0,6.2,224
21.7,1,1.0,5.1,236
26.8,4,1.5,7.4,206
22.2,2,1.0,6.7,185
23.2,6,1.0,6.0,193
19.9,1,0.5,6.1,235
26.4,5,1.5,4.6,202
23.3,2,1.5,6.7,199
19.1,1,0.3,6.5,240
28.5,3,1.0,6.4,202
24.1,7,1.0,6.3,221
19.3,4,1.5,7.1,182
20.6,4,0.3,6.3,175
28.1,4,0.5,3.3,207
30.9,4,0.3,6.2,202
23.6,1,1.5,7.1,218
22.7,4,1.5,6.2,194
18.9,2,0.5,8.2,175
27.5,5,0.5,5.1,204
25.0,4,0.3,5.6,185
22.2,7,1.0,6.6,222
24.0,5,1.5,6.2,193
27.7,4,1.5,8.5,215
23.6,4,0.5,6.6,185
29.7,5,1.5,4.9,213
14.5,2,0.3,5.8,163
17.4,6,1.5,5.9,180
23.3,2,1.5,6.6,194
25.7,2,1.0,6.2,201
21.5,2,0.5,4.9,175
23.1,1,1.5,5.2,231
24.6,1,1.0,6.2,233
24.3,5,1.0,6.8,201
18.6,2,1.0,6.2,177
26.8,7,0.5,3.8,251
12.0,6,0.3,6.2,153
24.6,5,0.3,4.3,195
25.5,4,1.0,8.5,205
26.3,5,0.3,7.1,183
21.2,5,0.3,4.9,182
19.7,6,1.0,4.9,185
20.5,4,0.5,5.4,176
27.2,6,1.0,6.7,193
17.0,2,1.5,7.9,180
22.8,2,1.5,6.6,194
25.1,5,0.5,5.4,188
24.8,1,1.0,7.1,213
19.8,2,1.5,8.6,190
23.8,5,1.5,6.5,193
32.2,2,0.5,6.4,218
25.1,2,0.5,4.4,193
25.6,7,1.0,6.7,230
24.8,4,1.0,6.0,187
32.1,7,0.5,5.5,243
23.9,5,0.5,5.6,174
25.8,4,0.5,4.3,184
18.8,6,0.5,6.9,173
22.9,5,0.3,5.8,185
20.0,4,0.5,5.0,179
22.9,2,1.0,4.5,190
21.5,4,0.3,6.4,175
21.9,7,0.3,4.4,253
25.4,3,1.5,5.2,212
35.7,2,1.0,5.1,228
26.4,1,1.5,6.5,211
19.1,3,0.3,5.4,174
20.7,3,1.5,8.2,192
28.7,1,1.0,5.9,238
29.0,3,0.5,5.3,194
27.4,3,1.5,5.4,210
24.4,4,0.5,6.6,186
26.8,6,0.3,4.4,202
21.8,6,0.5,5.3,178
22.5,7,1.5,6.0,226
27.3,3,1.0,6.4,198
30.3,6,0.5,5.5,209
24.2,1,0.5,5.9,232
19.6,3,0.5,5.2,186
29.7,2,0.3,5.1,201
26.7,6,1.5,5.6,197
20.8,2,1.5,6.8,193
26.5,5,1.0,8.1,193
20.3,7,1.0,7.0,226
25.1,6,1.0,8.4,203
27.1,5,1.0,6.2,207
26.5,1,1.0,5.1,239
21.6,4,0.3,5.4,178
29.7,5,0.3,6.1,202
17.4,4,1.0,4.8,181
24.2,2,0.5,5.4,203
21.9,5,1.0,6.7,183
23.6,1,1.0,5.9,222
25.9,1,0.5,5.4,230
19.0,3,1.0,4.2,182
16.2,5,1.5,5.0,179
19.8,7,1.0,4.3,243
22.3,4,0.3,5.3,181
22.5,1,0.5,6.2,231
25.2,4,1.0,5.5,184
23.7,3,0.3,5.4,191
23.5,2,0.5,5.5,191
21.6,6,1.0,5.5,183
24.1,5,0.3,4.9,191
25.7,1,0.5,5.4,245
26.3,1,0.3,4.5,249
25.4,4,0.5,5.1,192
24.9,5,0.3,7.1,192
25.6,1,1.0,5.9,233
22.5,7,1.0,6.2,233
24.9,4,1.0,6.8,203
21.6,5,0.3,3.9,185
18.1,7,1.5,5.0,229
24.7,1,0.3,5.4,238
19.8,5,0.5,4.3,178
23.7,4,0.3,5.8,188
23.8,6,0.5,4.7,188
20.1,5,1.0,6.5,178
22.8,6,0.3,5.3,184
23.9,3,1.5,6.1,198
23.9,7,1.5,5.4,223
30.1,2,1.5,5.5,216
22.6,5,1.0,5.9,183
34.5,1,1.5,6.5,215
24.8,7,1.5,6.0,221
22.5,5,0.5,5.1,177
24.3,7,0.3,4.7,248
29.9,7,1.0,5.0,238
29.0,3,1.0,5.5,208
25.0,3,0.3,5.4,182
16.1,4,0.3,4.9,153
23.8,5,1.0,4.7,190
22.8,5,1.0,5.7,186
25.9,4,0.3,5.4,192
19.2,3,1.5,5.8,186
25.7,3,0.5,6.6,192
24.4,4,1.5,6.4,191
27.4,1,1.0,5.2,232
26.0,5,1.0,6.4,187
22.6,2,1.5,4.4,204
24.5,2,0.5,5.4,198
22.3,3,0.3,5.4,182
22.3,7,0.3,3.9,239
21.9,5,1.0,4.4,190
16.3,6,1.5,8.1,181
27.7,1,1.5,4.7,233
19.3,1,1.5,6.5,225
28.2,5,1.0,6.7,206
22.6,2,0.3,6.9,179
26.8,1,1.0,5.4,230
17.3,3,1.0,7.1,169
26.1,4,1.5,6.7,208
26.9,5,0.3,5.9,202
25.0,7,0.5,5.1,248
25.8,7,0.5,4.2,236
21.2,5,1.5,7.6,198
21.2,5,1.0,7.1,184
26.1,7,1.5,7.6,201
28.8,1,0.3,4.8,242
24.3,7,0.3,5.3,239
22.5,4,0.5,6.6,183
27.2,5,1.5,6.1,209
24.1,7,0.5,4.5,243
26.0,2,1.5,6.0,198
28.6,5,0.5,5.7,204
18.2,3,1.0,7.4,170
30.0,1,0.5,6.9,235
24.0,3,1.0,5.8,190
30.1,3,1.5,7.6,206
24.6,2,1.0,8.5,205
20.5,5,0.3,5.2,180
22.6,6,0.5,6.8,180
27.5,5,1.5,8.3,215
29.2,6,1.5,5.0,209
24.6,3,0.3,4.2,194
34.5,4,0.5,5.6,223
19.5,3,0.3,3.6,189
22.1,5,0.3,5.5,180
28.1,2,0.3,5.8,198
30.5,6,1.5,6.2,212
26.3,4,0.5,4.6,198
27.3,2,0.5,6.2,195
19.9,5,1.0,4.8,182
26.8,2,1.5,7.3,213
27.4,5,1.5,5.5,207
27.6,1,0.5,4.7,239
18.6,4,1.5,5.6,186
18.5,1,1.0,5.3,226
20.0,5,0.3,4.0,180
10.1,6,0.5,6.2,146
21.6,5,0.3,3.4,193
25.0,2,0.5,4.6,195
33.0,2,0.3,4.9,211
29.2,1,0.5,4.6,242
24.9,3,0.3,5.1,194
26.9,1,1.5,6.4,218
19.4,5,1.5,5.5,184
22.0,4,0.3,6.3,174
17.1,1,0.5,5.4,244
19.3,1,1.5,6.1,226
14.1,4,1.5,4.3,180
20.4,3,0.5,6.2,175
20.5,7,1.5,8.1,204
23.8,2,0.5,5.8,184
27.9,5,1.5,8.5,215
33.2,5,0.5,6.0,212
29.0,6,0.3,6.0,193
26.4,3,0.5,5.3,194
19.2,4,1.0,7.7,176
26.2,7,1.0,6.4,224
24.3,5,0.5,5.6,191
25.5,7,1.5,6.3,222
25.0,1,1.0,5.2,229
26.4,2,1.5,7.6,207
22.0,3,0.3,6.3,180
21.6,6,0.3,4.4,178
26.4,3,0.3,4.2,196
18.1,7,0.3,6.4,235
22.8,4,1.0,5.7,192
24.0,6,0.5,5.9,190
30.7,1,1.5,7.3,204
19.7,7,0.5,6.5,231
26.3,6,0.3,4.5,189
22.9,7,1.0,5.9,230
28.1,3,1.5,4.5,202
14.8,1,1.0,3.7,232
31.2,6,0.5,6.4,205
32.8,4,0.3,5.3,218
23.6,6,1.0,5.0,200
22.1,6,1.0,5.8,192
21.8,3,0.5,5.1,190
23.7,5,0.5,6.3,183
28.2,4,1.0,5.7,207
27.7,2,0.5,6.4,186
27.9,2,0.5,4.3,206
21.4,1,1.0,6.1,229
18.0,6,1.0,6.6,175
22.3,2,1.0,5.2,193
27.1,7,0.5,5.1,238
22.9,3,1.5,6.7,190
17.3,1,1.5,5.3,225
20.1,7,0.3,5.3,238
26.8,7,0.3,4.4,244
28.4,2,0.5,5.9,203
23.9,7,0.3,5.7,232
23.1,6,1.5,6.6,190
24.6,2,1.0,5.7,204
25.2,1,0.5,6.1,226
24.2,3,1.5,5.1,198
28.0,5,0.5,4.8,192
22.4,1,0.3,4.6,250
23.8,7,0.5,6.6,236
27.6,2,0.3,4.0,193
24.8,5,0.5,4.4,195
24.0,1,1.0,6.5,228
31.3,6,0.5,5.7,212
19.8,5,0.5,5.7,174
21.9,5,0.5,5.8,180
26.8,5,1.5,6.0,212
19.9,2,1.0,6.0,179
25.9,6,0.5,5.3,192
25.1,5,1.0,4.6,197
15.9,2,0.5,7.2,167
21.0,2,0.3,4.0,186
22.4,5,0.3,5.6,177
19.2,1,1.5,5.8,227
19.0,7,1.0,5.7,232
22.1,5,1.0,5.6,192
26.8,1,1.0,7.8,203
21.1,5,0.3,7.0,180
27.2,7,0.3,5.4,237
26.2,6,1.0,6.3,195
23.8,7,0.5,6.8,232
24.1,7,0.5,5.4,240
30.4,2,0.3,5.6,198
25.2,4,1.5,5.9,203
22.7,3,0.5,6.5,172
23.1,4,1.0,5.9,191
30.8,3,0.3,8.3,214
21.6,4,0.5,6.8,182
28.3,4,1.5,5.9,207
23.1,6,0.3,4.7,185
25.2,2,1.0,6.5,201
28.8,3,0.5,3.6,203
27.4,6,1.5,5.6,209
25.0,1,1.5,5.8,219
22.1,5,1.5,7.6,200
17.1,2,1.0,3.7,176
24.3,5,1.0,6.9,191
26.5,6,0.3,4.2,193
27.2,1,0.3,5.7,241
26.8,5,1.5,7.3,212
27.7,7,1.5,7.1,216
21.0,1,1.0,5.7,241
19.7,7,1.5,7.3,204
26.1,7,0.3,5.7,235
23.1,2,1.0,5.8,197
19.8,6,1.0,6.1,183
23.7,6,1.5,6.0,192
20.5,3,1.0,5.8,188
27.7,6,0.5,4.1,209
19.2,4,0.3,4.9,179
17.5,4,1.0,5.8,179
27.1,5,1.5,5.1,209
26.8,6,1.5,8.3,218
30.8,1,1.0,6.8,230
33.6,3,1.5,7.1,229
26.6,5,0.3,6.3,191
19.2,1,1.5,5.1,231
18.3,7,1.0,6.0,230
30.1,5,0.3,6.1,204
30.5,6,0.5,6.5,199
26.8,6,0.5,6.3,195
28.4,3,0.3,6.3,208
25.9,4,1.5,7.5,203
31.7,3,0.3,6.4,210
32.9,5,1.5,7.9,223
13.1,5,1.5,5.9,167
29.6,6,1.5,6.3,208
23.0,7,0.3,6.2,239
20.6,7,1.0,4.3,238
19.3,1,0.3,4.6,247
24.2,4,1.5,5.9,201
22.9,1,0.5,3.8,255
23.3,5,0.5,6.5,179
21.6,7,0.5,7.2,225
22.4,4,1.0,5.9,185
26.5,3,1.0,5.4,198
13.4,5,1.5,7.2,163
29.5,6,0.3,6.8,200
19.7,7,0.5,5.6,243
27.6,3,0.3,4.1,201
17.5,1,1.0,5.8,231
20.9,5,1.0,6.0,187
25.8,4,0.5,4.3,193
24.9,7,0.3,6.9,230
23.6,3,1.0,7.4,192
22.8,1,1.0,3.2,250
23.7,2,0.3,4.9,178
27.4,5,1.0,7.5,202
30.0,3,0.5,5.9,204
22.0,1,1.5,6.8,216
22.8,2,1.0,6.6,188
24.3,4,1.5,7.0,191
25.0,4,1.5,5.7,203
31.6,5,1.5,8.7,231
22.8,2,0.5,5.8,180
23.0,1,0.3,4.2,248
33.3,7,1.5,8.3,185
25.9,7,1.0,7.6,219
23.2,7,0.5,4.4,237
21.3,2,0.3,5.2,185
26.1,4,1.5,6.7,203
25.3,6,1.5,7.3,202
25.6,6,0.5,5.1,201
18.9,1,0.3,4.9,243
23.1,1,1.0,5.3,234
23.6,6,1.0,4.9,198
17.8,7,1.0,4.9,246
22.3,3,1.0,5.5,188
22.7,1,1.5,4.0,232
18.2,4,1.5,7.9,180
25.7,1,1.0,5.8,240
23.4,2,0.5,6.5,181
26.3,4,0.5,6.7,191
27.3,1,1.0,5.4,234
24.8,5,0.5,6.0,185
18.1,2,1.5,8.3,176
19.4,5,1.5,6.7,174
21.5,3,1.0,6.5,189
22.5,2,0.3,5.7,176
18.8,4,0.3,6.2,170
20.3,7,1.0,5.1,236
25.4,3,1.0,6.7,202
26.9,5,0.3,6.1,192
26.3,7,0.3,4.6,248
29.2,7,1.0,5.4,232
28.8,7,0.5,5.9,246
22.9,7,1.5,8.4,190
28.7,4,1.5,5.5,210
22.1,5,1.0,5.8,176
29.2,5,0.5,5.0,202
26.9,2,0.5,4.2,204
15.9,7,0.5,3.6,233
26.6,2,1.5,7.1,207
29.5,4,1.5,6.8,218
18.9,3,0.5,5.3,172
21.4,1,1.5,8.0,204
27.1,3,0.5,6.3,198
24.2,5,0.5,8.2,190
26.6,1,1.0,6.9,215
21.3,7,1.0,6.0,230
25.0,7,1.0,6.6,222
25.5,2,1.5,7.2,206
29.0,1,0.3,6.6,231
24.2,4,0.3,5.5,186
19.4,7,1.5,5.9,221
20.1,5,0.3,5.3,179
20.4,2,1.5,7.9,193
32.7,3,1.0,7.8,218
26.2,6,0.5,5.5,200
21.4,6,1.0,3.8,193
22.9,2,1.0,8.0,187
22.1,2,1.5,6.1,191
23.8,4,1.5,7.4,189
19.4,1,1.0,5.0,233
23.9,4,0.5,2.7,206
25.8,3,0.3,3.5,203
22.8,2,1.0,6.4,187
26.5,2,1.0,4.6,208
17.7,7,1.0,6.2,232
21.4,5,1.0,7.8,179
26.8,3,1.5,4.5,204
23.8,3,0.3,5.3,189
23.6,6,0.5,5.0,180
23.2,3,0.3,6.2,187
29.0,2,0.5,7.1,206
19.6,4,1.5,6.8,184
21.1,3,1.5,8.5,184
17.8,7,0.3,6.4,236
29.5,5,1.5,6.5,219
24.6,5,0.5,4.9,187
28.3,2,1.5,6.6,204
29.1,2,1.0,6.3,206
23.4,2,1.0,5.3,195
25.4,5,0.5,6.1,188
25.9,5,0.5,6.8,188
24.1,3,1.5,7.4,191
21.6,3,0.3,4.7,188
20.2,3,0.5,4.8,184
21.6,5,0.5,4.7,183
24.3,3,1.5,6.2,205
29.4,3,1.0,6.7,214
29.1,3,1.0,6.6,208
26.7,7,0.5,6.2,237
19.4,6,1.0,6.7,175
23.0,7,0.3,4.4,241
27.6,6,1.5,6.9,210
26.1,4,0.3,6.8,188
19.1,1,0.3,6.9,232
23.5,4,1.0,6.1,190
25.3,2,0.3,7.5,199
26.9,6,1.5,6.2,205
22.4,5,0.5,4.8,188
21.1,1,1.5,6.2,232
23.8,5,1.0,5.8,193
28.9,5,1.0,6.0,208
29.9,4,0.3,5.4,209
29.2,5,1.0,6.0,211
21.4,3,0.5,5.5,180
23.9,5,0.5,5.3,188
20.5,3,1.5,5.5,192
24.2,7,0.5,4.4,245
25.0,4,1.0,6.5,195
20.5,4,0.3,5.1,179
22.6,3,0.5,6.8,184
22.5,5,1.5,6.0,195
23.8,1,0.5,5.9,230
30.1,5,0.3,6.3,196
23.0,6,1.0,5.0,194
25.8,7,0.5,6.2,227
27.6,2,0.5,5.9,200
20.9,4,0.3,6.5,185
16.6,2,0.5,6.1,172
22.8,5,1.5,6.2,184
19.3,6,1.5,7.9,179
22.8,1,0.5,6.1,230
27.5,4,1.5,6.0,208
24.6,2,0.5,6.3,193
24.2,2,0.5,4.5,195
22.7,2,1.5,7.4,202
30.4,1,0.3,6.5,228
24.6,7,1.5,6.8,212
33.8,6,1.0,7.5,222
23.1,4,0.3,4.9,187
18.1,1,1.5,5.8,226
24.1,5,1.5,5.3,194
20.6,6,0.3,4.2,178
27.3,1,0.3,4.2,249
21.5,7,0.5,5.7,235
25.7,1,0.5,3.3,258
27.4,5,0.5,8.0,206
16.1,6,1.0,6.8,168
23.3,3,0.5,5.2,185
14.6,6,0.5,3.2,176
25.0,5,0.5,6.5,195
31.3,4,0.5,6.0,211
21.9,3,1.0,7.2,177
19.2,7,1.5,8.2,202
16.8,4,0.5,6.5,173
22.7,1,0.5,7.5,213
27.3,6,0.5,5.2,199
25.1,7,1.0,4.5,241
28.0,3,1.5,5.1,203
23.3,6,0.5,3.8,202
19.7,2,1.0,6.9,172
32.3,3,1.5,9.2,235
27.5,4,1.5,6.6,203
23.4,3,1.0,7.5,188
24.3,5,0.5,5.6,185
26.9,3,1.5,6.4,202
20.3,4,1.0,6.3,183
28.4,2,1.5,6.2,207
27.3,6,0.5,7.0,194
26.0,2,0.3,5.1,191
22.8,4,1.0,7.1,190
32.5,1,1.5,7.8,210
20.0,7,1.5,6.3,218
24.9,1,0.3,5.7,237
27.1,3,1.0,5.5,197
26.6,2,0.3,4.0,205
14.7,1,0.5,5.0,235
16.5,7,0.3,6.1,242
23.4,4,1.5,6.8,193
18.9,3,1.5,8.0,187
23.6,7,1.0,6.4,227
20.3,1,1.0,4.8,234
28.9,3,1.0,7.8,210
27.3,7,0.3,4.8,240
19.5,1,1.0,5.9,237
24.3,5,1.5,7.2,201
18.2,3,0.5,5.8,169
21.6,7,1.0,5.1,241
26.8,5,1.0,6.1,201
22.5,1,0.3,6.8,219
23.2,6,0.3,2.7,199
22.7,1,1.5,7.3,216
22.5,4,1.0,5.8,195
19.0,7,0.5,6.7,230
23.9,6,0.3,4.0,183
27.6,2,0.5,5.1,204
22.5,1,1.5,5.0,231
27.2,2,1.0,7.8,204
28.6,3,0.3,5.3,206
27.8,1,1.5,7.3,204
31.8,6,1.0,8.1,219
24.1,1,0.5,5.9,229
26.6,1,1.5,4.0,247
22.6,6,1.5,8.7,203
22.5,5,1.5,5.3,193
25.2,5,0.3,5.6,188
22.8,3,0.5,6.5,185
24.6,2,0.5,5.2,188
23.9,5,0.3,5.0,183
29.3,6,0.3,5.6,211
30.2,3,0.3,4.4,208
27.1,6,1.0,5.5,190
20.1,7,1.0,7.9,205
25.0,5,1.0,6.5,197
13.6,7,0.3,7.1,238
20.8,2,0.5,6.7,182
24.1,2,0.3,7.0,182
17.9,1,1.0,5.7,231
22.0,4,1.0,5.3,187
25.0,1,0.3,5.3,236
13.7,5,0.5,4.9,162
21.2,6,0.5,4.1,181
19.6,7,1.5,5.3,230
26.7,2,0.5,5.8,182
31.8,7,0.3,5.5,241
17.7,2,0.5,5.8,168
26.9,6,1.5,5.6,195
22.9,7,1.5,5.8,223
27.1,1,0.5,4.9,249
24.2,2,1.0,5.3,194
26.4,2,0.5,6.1,195
18.0,7,0.5,4.1,251
27.2,4,1.0,4.9,208
21.0,4,1.0,4.9,183
20.7,3,0.5,5.1,177
31.9,7,1.5,7.7,189
20.8,4,1.5,8.4,187
27.8,4,0.5,4.6,206
23.0,6,1.0,6.9,190
22.3,6,0.3,6.4,180
22.4,5,0.5,4.5,184
24.6,4,0.3,5.5,183
24.1,7,0.5,4.6,243
18.0,5,1.5,5.8,174
26.4,1,0.3,6.0,237
29.1,1,0.3,5.8,234
23.2,1,0.5,5.1,238
24.0,4,1.0,6.3,199
26.5,4,0.3,4.0,196
25.0,2,0.5,3.0,191
24.3,1,1.0,5.4,230
21.7,5,0.5,5.0,188
25.4,6,0.3,6.2,194
18.1,5,1.5,7.4,181
26.3,1,1.5,5.2,235
23.5,2,1.0,5.9,191
21.8,3,0.3,5.4,175
21.5,3,0.5,5.8,186
23.5,7,1.5,6.0,230
29.9,1,1.5,5.7,228
22.5,4,0.5,5.8,188
18.5,7,0.5,5.2,239
19.0,1,1.5,6.6,219
24.2,5,0.3,5.2,198
22.1,4,0.5,5.8,181
14.9,1,1.5,7.0,223
27.9,1,0.5,5.2,248
23.8,4,1.5,7.1,199
22.6,7,0.5,8.1,211
23.9,3,1.0,6.8,195
17.8,2,0.3,6.1,179
18.5,1,1.0,5.6,228
18.3,4,1.0,6.3,175
31.3,7,0.3,6.4,231
27.0,4,1.0,6.2,194
21.7,6,1.0,5.4,193
23.1,1,1.5,6.7,217
22.8,1,0.5,5.3,238
19.9,7,1.5,6.4,223
21.2,3,0.5,4.6,186
22.5,2,0.5,4.3,188
26.8,5,0.3,5.9,197
26.0,6,0.5,6.8,188
21.7,6,0.3,3.4,193
27.1,7,1.0,6.2,223
24.5,1,1.5,8.4,179
19.7,2,1.0,6.1,179
29.2,2,1.0,6.9,207
32.8,1,1.0,7.3,209
29.6,2,1.0,6.8,211
23.6,4,1.0,6.9,188
18.6,5,1.5,5.6,189
22.6,4,1.0,6.9,187
18.3,6,0.3,5.6,173
14.6,5,0.3,4.3,172
20.4,1,1.0,5.6,225
