acctnum,offer,buyer,female,state,zip,zip3,first,last,book,nonbook,total,purch,child,youth,cook,do_it,refernce,art,geog
66945,Art,0,1,MA,2186,21,7,1,29,101,130,2,0,0,0,0,0,0,2
66952,DIY,0,1,NY,10021,100,19,15,25,191,216,2,0,1,1,0,0,0,0
66957,Art,0,0,PA,19355,193,7,7,15,146,161,1,0,0,0,0,0,1,0
66982,Cook,0,1,MD,21122,211,25,11,36,23,59,3,0,0,2,1,0,0,0
67013,DIY,0,0,NY,11433,114,37,9,64,50,114,6,2,1,1,2,0,0,0
67109,Cook,0,1,NY,10016,100,21,1,104,324,428,9,2,1,1,0,0,2,3
67121,Art,1,1,MD,20705,207,9,9,15,265,280,1,1,0,0,0,0,0,0
67152,DIY,0,1,CT,6606,66,1,1,15,295,310,1,0,0,0,0,0,0,1
67153,Cook,0,0,NY,11950,119,51,29,135,127,262,11,1,0,1,3,2,1,3
67172,DIY,0,1,NY,10040,100,1,1,15,15,30,1,0,0,1,0,0,0,0
67196,DIY,0,1,NY,12831,128,19,11,28,236,264,2,1,0,0,0,0,1,0
67250,DIY,0,1,PA,18037,180,9,1,29,244,273,2,0,0,0,0,0,1,1
67262,DIY,0,0,PA,19040,190,47,15,73,47,120,6,0,1,1,0,1,2,1
67326,Art,0,0,PA,18940,189,87,25,132,94,226,11,0,0,6,2,0,2,1
67331,Art,0,0,CT,6877,68,3,3,15,184,199,1,0,0,0,0,1,0,0
67401,Cook,0,0,PA,19006,190,31,13,47,110,157,4,0,0,2,2,0,0,0
67443,Cook,0,1,CT,6109,61,37,29,23,110,133,2,2,0,0,0,0,0,0
67451,DIY,0,1,NY,11558,115,29,13,80,76,156,7,1,1,2,0,2,0,1
67461,DIY,0,0,PA,15642,156,13,9,28,114,142,2,0,0,1,0,0,1,0
67499,Art,0,1,NY,10456,104,41,7,110,297,407,9,0,1,4,0,2,1,1
67520,Cook,0,1,NY,10023,100,1,1,15,53,68,1,1,0,0,0,0,0,0
67534,Cook,1,1,CT,6489,64,33,1,80,177,257,7,0,1,3,2,0,0,1
67542,Art,0,1,NY,11414,114,21,15,26,276,302,2,1,0,0,1,0,0,0
67691,DIY,0,1,NY,11580,115,21,17,25,169,194,2,1,0,1,0,0,0,0
67710,Cook,0,1,NY,13601,136,5,5,15,144,159,1,0,0,0,0,0,0,1
67735,DIY,0,1,NY,10025,100,15,15,15,172,187,1,0,0,1,0,0,0,0
67761,DIY,1,1,NY,11219,112,45,11,104,239,343,9,2,0,1,3,0,1,2
67783,Art,0,0,CT,6460,64,25,25,15,0,15,1,0,0,0,1,0,0,0
67798,Cook,0,1,NY,14840,148,39,31,29,58,87,2,1,0,0,0,0,0,1
67801,Art,0,0,NY,12572,125,17,15,26,204,230,2,1,0,0,1,0,0,0
67807,Cook,0,0,NY,11793,117,9,9,15,31,46,1,0,0,0,0,0,0,1
67810,DIY,0,1,NY,11221,112,53,29,92,297,389,8,1,0,4,1,0,0,2
67846,DIY,1,0,NY,11753,117,17,13,29,257,286,2,0,0,0,0,0,1,1
67858,DIY,0,1,NY,10310,103,25,9,87,187,274,8,2,1,2,2,0,1,0
67928,DIY,0,1,NY,11354,113,23,13,42,132,174,3,1,0,0,0,0,1,1
67942,Cook,1,1,MA,2645,26,51,7,117,218,335,11,2,2,4,1,0,1,1
67949,Art,0,1,MA,2375,23,13,13,15,212,227,1,0,0,1,0,0,0,0
67970,DIY,0,1,NH,3820,38,35,13,86,131,217,8,2,2,1,1,2,0,0
68077,Art,0,1,NJ,8043,80,57,15,102,160,262,9,5,0,2,0,0,0,2
68079,Art,0,0,NY,14225,142,15,9,24,18,42,2,1,1,0,0,0,0,0
68083,DIY,0,1,MA,2165,21,53,15,100,260,360,9,2,1,2,2,1,0,1
68121,Art,0,0,NY,14224,142,31,9,66,291,357,6,2,1,1,1,0,1,0
68123,DIY,0,0,NJ,8403,84,17,11,29,8,37,2,0,0,1,0,0,0,1
68135,DIY,0,0,NY,11510,115,43,29,45,244,289,4,1,0,1,1,1,0,0
68176,DIY,0,1,NY,14617,146,11,11,15,50,65,1,0,0,1,0,0,0,0
68189,Art,0,1,NY,11772,117,15,15,15,26,41,1,0,0,1,0,0,0,0
68199,Art,0,1,MA,2338,23,19,11,28,97,125,2,0,0,1,0,0,1,0
68201,DIY,0,1,MD,20817,208,13,13,15,170,185,1,0,0,0,0,0,0,1
68229,Art,0,1,MA,2332,23,7,5,29,290,319,2,0,0,0,0,0,0,2
68343,DIY,0,1,NJ,8078,80,21,21,15,144,159,1,0,0,0,0,0,1,0
68353,DIY,0,1,MD,21046,210,55,21,119,231,350,10,2,0,4,0,1,1,2
68364,DIY,0,0,NY,11740,117,29,13,56,144,200,5,0,2,1,2,0,0,0
68384,Art,0,0,MA,1904,19,17,11,26,43,69,2,0,0,1,1,0,0,0
68405,DIY,0,0,MA,1867,18,19,13,28,159,187,2,1,0,0,0,0,1,0
68412,Art,0,1,NJ,7421,74,35,31,26,290,316,2,0,1,0,1,0,0,0
68478,Cook,0,1,PA,18901,189,7,7,15,281,296,1,1,0,0,0,0,0,0
68494,Art,0,0,NY,11793,117,15,13,28,86,114,2,1,0,0,0,0,1,0
68504,Cook,0,1,NY,11374,113,29,7,133,148,281,11,1,0,2,2,1,1,4
68553,DIY,1,0,NH,3824,38,9,9,15,172,187,1,0,0,0,0,1,0,0
68567,Cook,0,0,MD,21061,210,29,13,67,206,273,5,0,0,0,1,0,2,2
68569,DIY,0,0,NY,11735,117,31,29,26,270,296,2,1,0,0,1,0,0,0
68579,DIY,1,1,NY,11803,118,57,15,104,35,139,9,1,2,2,1,0,1,2
68608,DIY,0,1,NY,12550,125,15,13,29,97,126,2,0,0,1,0,0,0,1
68611,Cook,1,1,MD,20852,208,7,1,25,271,296,2,0,0,2,0,0,0,0
68615,DIY,0,1,PA,15102,151,9,9,15,299,314,1,1,0,0,0,0,0,0
68622,DIY,0,1,MD,21144,211,19,19,15,168,183,1,1,0,0,0,0,0,0
68626,DIY,0,1,NY,11787,117,19,9,54,199,253,4,1,0,0,0,1,1,1
68626,Art,0,1,NY,11756,117,13,9,23,179,202,2,2,0,0,0,0,0,0
68637,DIY,0,1,NY,11952,119,5,3,26,72,98,2,1,0,0,1,0,0,0
68660,Art,0,0,NJ,8733,87,13,5,27,224,251,2,1,0,0,0,1,0,0
68670,Art,0,1,NJ,8034,80,3,3,15,283,298,1,0,0,0,0,0,0,1
68743,Cook,0,0,PA,15601,156,3,3,15,16,31,1,0,0,0,1,0,0,0
68789,Art,0,1,NY,11236,112,61,21,115,48,163,10,1,1,2,1,2,0,3
68790,Art,0,0,NJ,7054,70,19,1,49,226,275,4,0,0,2,1,0,1,0
68825,DIY,0,1,MA,1754,17,3,3,15,62,77,1,0,0,0,0,0,0,1
68831,Art,0,1,NY,11434,114,1,1,15,242,257,1,0,0,1,0,0,0,0
68836,DIY,0,0,NY,10532,105,39,5,103,202,305,9,2,1,2,1,0,2,1
68843,Art,0,1,NY,11369,113,11,11,15,281,296,1,0,0,0,0,0,1,0
68846,Art,0,0,NY,11358,113,27,19,25,264,289,2,0,1,1,0,0,0,0
68847,DIY,0,1,PA,19317,193,63,13,100,217,317,9,1,3,1,2,0,1,1
68871,Art,0,0,ME,4605,46,9,9,15,155,170,1,0,0,1,0,0,0,0
68898,DIY,0,1,CT,6035,60,53,13,135,299,434,11,4,0,1,1,1,1,3
68908,DIY,1,0,NJ,8691,86,23,7,62,58,120,5,1,0,0,2,0,0,2
68916,Cook,0,1,NY,10025,100,7,1,25,117,142,2,0,0,2,0,0,0,0
68958,DIY,0,1,NY,11040,110,25,23,28,78,106,2,0,0,1,0,0,1,0
68972,Cook,0,1,PA,19018,190,21,13,23,134,157,2,2,0,0,0,0,0,0
68976,DIY,0,1,NY,11722,117,7,1,28,80,108,2,0,1,0,0,0,1,0
68986,DIY,0,1,PA,19373,193,5,5,15,152,167,1,0,0,0,0,1,0,0
69062,Art,0,1,RI,2835,28,3,3,15,290,305,1,0,0,1,0,0,0,0
69064,Art,0,1,NY,10583,105,9,9,15,254,269,1,1,0,0,0,0,0,0
69065,Cook,0,0,NY,14221,142,31,23,29,229,258,2,1,0,0,0,0,0,1
69069,DIY,0,0,NY,11758,117,29,9,49,294,343,4,0,0,3,0,0,0,1
69127,Art,0,0,NY,11373,113,33,15,90,108,198,8,2,1,1,2,0,2,0
69145,Cook,0,0,NJ,8260,82,47,7,95,296,391,9,2,1,2,1,3,0,0
69164,DIY,0,0,PA,18058,180,59,33,61,253,314,6,3,1,1,1,0,0,0
69169,Art,0,1,PA,18052,180,53,27,65,165,230,5,0,2,0,0,0,1,2
69188,Art,0,0,CT,6831,68,15,7,26,69,95,2,0,0,1,1,0,0,0
69289,DIY,0,1,NY,11358,113,49,7,120,288,408,10,1,0,3,1,1,2,2
69299,Cook,0,1,NJ,7035,70,43,25,47,303,350,4,1,0,1,0,1,0,1
69335,Cook,0,0,NJ,7940,79,31,15,64,252,316,6,3,1,0,1,0,1,0
69338,Art,0,1,PA,17701,177,51,13,92,90,182,8,0,2,1,1,3,0,1
69350,DIY,0,1,NY,10708,107,13,9,26,250,276,2,0,0,1,1,0,0,0
69479,Cook,0,1,NY,12302,123,15,13,24,104,128,2,0,2,0,0,0,0,0
69502,Cook,0,0,PA,19446,194,39,33,24,168,192,2,1,1,0,0,0,0,0
69518,DIY,0,1,NY,13152,131,7,7,15,92,107,1,1,0,0,0,0,0,0
69545,DIY,0,1,NJ,7093,70,1,1,15,215,230,1,1,0,0,0,0,0,0
69557,Art,0,1,NJ,7739,77,19,17,27,247,274,2,0,1,0,0,1,0,0
69566,Cook,0,1,MA,2173,21,29,21,25,210,235,2,1,0,1,0,0,0,0
69626,Art,0,1,MD,20903,209,39,11,83,204,287,7,2,0,2,0,1,0,2
69633,Art,0,1,NY,11793,117,35,5,106,288,394,9,1,0,3,1,3,1,0
69641,DIY,1,1,PA,19144,191,35,3,122,165,287,11,3,1,2,1,2,1,1
69722,DIY,0,1,NY,10306,103,11,5,25,295,320,2,0,1,1,0,0,0,0
69739,Art,0,1,DE,19803,198,11,11,15,64,79,1,0,1,0,0,0,0,0
69760,Art,0,1,PA,15949,159,37,17,78,326,404,7,1,1,4,1,0,0,0
69779,Cook,0,1,NY,11224,112,37,29,29,192,221,2,0,1,0,0,0,0,1
69785,Art,0,1,PA,16685,166,29,7,80,159,239,7,1,0,4,0,0,1,1
69803,Cook,0,0,NJ,7430,74,15,11,25,86,111,2,1,0,1,0,0,0,0
69828,Art,0,1,PA,18103,181,27,25,29,199,228,2,0,0,0,0,1,0,1
69828,DIY,0,1,PA,19004,190,25,21,26,196,222,2,0,0,1,1,0,0,0
69862,Art,0,1,MA,2359,23,17,15,29,111,140,2,0,0,0,0,0,1,1
69876,DIY,0,1,NY,11426,114,7,1,29,155,184,2,0,0,0,0,1,0,1
69883,DIY,0,0,MA,1890,18,73,25,138,277,415,12,5,1,0,2,1,1,2
69927,DIY,0,1,NJ,8701,87,11,5,25,120,145,2,1,0,1,0,0,0,0
69952,DIY,0,1,NY,10312,103,69,9,131,288,419,11,3,0,2,0,3,1,2
69955,Art,0,1,NJ,7032,70,11,7,26,239,265,2,1,0,0,1,0,0,0
69960,Art,0,0,NJ,7417,74,19,11,28,278,306,2,1,0,0,0,0,1,0
69962,Cook,0,1,NY,11530,115,45,23,47,125,172,4,2,0,0,0,2,0,0
69965,Cook,0,1,NH,3840,38,55,21,78,60,138,7,2,1,2,0,1,0,1
69984,Cook,0,1,NJ,7730,77,43,15,79,144,223,7,2,1,1,1,0,2,0
70032,DIY,0,0,DE,19808,198,19,15,29,51,80,2,0,0,0,1,0,0,1
70060,DIY,0,0,NY,11694,116,5,5,15,82,97,1,0,0,0,0,0,1,0
70103,Art,0,0,MD,20854,208,15,7,26,91,117,2,1,0,0,1,0,0,0
70108,DIY,1,0,NY,10009,100,33,15,71,144,215,6,1,0,1,1,0,2,1
70189,Art,0,1,CT,6430,64,15,15,15,126,141,1,0,0,0,1,0,0,0
70196,Art,0,1,PA,19454,194,47,9,119,208,327,11,2,2,3,0,3,0,1
70231,DIY,0,1,MD,21206,212,9,3,24,302,326,2,1,1,0,0,0,0,0
70284,DIY,0,1,NH,3063,30,11,11,15,298,313,1,0,0,1,0,0,0,0
70314,Art,0,0,MA,2368,23,23,15,50,112,162,4,0,0,0,3,0,1,0
70316,Art,0,0,NY,10304,103,59,11,132,225,357,12,2,4,2,2,0,2,0
70367,Art,0,1,NY,11793,117,19,11,29,47,76,2,0,0,0,1,0,0,1
70374,Art,0,1,NJ,8865,88,29,29,15,206,221,1,1,0,0,0,0,0,0
70378,Art,0,1,NY,14225,142,7,5,29,116,145,2,0,0,0,0,0,1,1
70400,Cook,0,1,NY,11375,113,15,15,15,137,152,1,0,0,0,0,0,1,0
70422,Cook,0,1,NY,11024,110,27,15,59,109,168,5,1,0,2,0,0,2,0
70423,Cook,0,1,PA,19046,190,13,13,15,146,161,1,0,0,0,1,0,0,0
70458,Art,0,1,PA,19401,194,57,25,90,94,184,8,2,1,2,0,1,2,0
70471,Art,0,1,NY,10310,103,37,7,105,248,353,9,0,1,3,4,0,0,1
70476,Art,0,1,NY,11758,117,1,1,15,270,285,1,1,0,0,0,0,0,0
70483,Cook,0,1,NY,10566,105,3,3,15,253,268,1,0,0,0,0,0,0,1
70503,Cook,0,1,NJ,7083,70,3,3,15,107,122,1,0,0,0,0,0,0,1
70532,Cook,0,0,MA,1949,19,9,7,28,238,266,2,1,0,0,0,0,1,0
70546,Art,0,0,MD,21048,210,35,31,23,173,196,2,2,0,0,0,0,0,0
70638,DIY,0,1,NY,11803,118,29,11,56,236,292,5,1,2,1,0,0,0,1
70645,Art,0,1,MA,2192,21,15,15,15,101,116,1,1,0,0,0,0,0,0
70654,Cook,0,0,DE,19808,198,11,5,24,256,280,2,0,2,0,0,0,0,0
70665,Art,0,1,NY,11714,117,11,3,28,115,143,2,0,0,0,1,0,1,0
70724,Cook,0,0,NY,10925,109,11,11,15,11,26,1,0,0,0,0,0,1,0
70733,Art,0,1,NY,10024,100,15,11,28,234,262,2,0,0,0,1,0,1,0
70764,Art,0,1,MD,21221,212,9,9,15,239,254,1,0,0,0,0,0,1,0
70768,DIY,0,0,NY,10605,106,15,15,15,76,91,1,0,0,0,1,0,0,0
70770,Cook,0,0,PA,19002,190,59,15,85,171,256,8,3,0,3,1,0,1,0
70773,Art,0,1,NH,3079,30,35,5,65,170,235,6,2,2,1,0,0,0,1
70773,DIY,0,1,MA,2364,23,17,15,28,272,300,2,1,0,0,0,0,1,0
70805,Cook,0,1,NY,11360,113,1,1,15,187,202,1,0,0,0,0,1,0,0
70942,Art,0,1,PA,15315,153,23,9,59,140,199,5,0,1,2,0,1,1,0
71076,Cook,0,1,NJ,8759,87,3,3,15,169,184,1,0,0,0,0,0,0,1
71126,Art,0,1,NY,12306,123,5,3,25,117,142,2,0,0,2,0,0,0,0
71220,Cook,0,0,NJ,8822,88,9,7,27,8,35,2,0,0,0,1,1,0,0
71228,DIY,0,1,DC,20008,200,11,3,25,26,51,2,1,0,1,0,0,0,0
71237,DIY,0,1,NH,3223,32,19,5,59,286,345,5,1,0,2,0,1,0,1
71241,DIY,1,1,ME,4901,49,23,3,70,85,155,6,1,1,2,0,0,0,2
71245,Cook,0,1,NY,11207,112,31,31,15,73,88,1,1,0,0,0,0,0,0
71257,Art,0,0,PA,17508,175,3,3,15,124,139,1,0,0,0,0,0,0,1
71267,Cook,0,1,MA,2072,20,21,11,45,89,134,4,3,0,0,0,0,0,1
71269,Cook,0,1,PA,19149,191,21,3,83,124,207,7,2,1,1,0,0,1,2
71269,Cook,0,1,NJ,7205,72,15,15,15,39,54,1,1,0,0,0,0,0,0
71272,DIY,0,0,NJ,8053,80,47,31,71,110,181,6,0,0,3,1,1,1,0
71297,DIY,1,1,NY,10016,100,9,9,15,201,216,1,0,1,0,0,0,0,0
71299,Art,0,0,MA,1581,15,37,11,120,202,322,11,2,0,6,2,1,0,0
71324,Cook,1,0,NY,10301,103,49,11,101,43,144,9,2,1,3,0,0,1,2
71387,Art,0,0,NY,10928,109,15,13,24,182,206,2,1,1,0,0,0,0,0
71400,Cook,0,0,MD,21093,210,13,5,23,140,163,2,2,0,0,0,0,0,0
71433,Art,0,1,NY,11224,112,53,11,103,102,205,9,1,0,2,3,1,2,0
71470,DIY,0,0,NY,10128,101,37,31,26,153,179,2,0,0,1,1,0,0,0
71472,DIY,0,1,PA,19146,191,19,15,25,147,172,2,0,0,2,0,0,0,0
71478,Cook,0,1,NY,11581,115,15,15,15,283,298,1,0,0,1,0,0,0,0
71492,Art,0,0,NY,12130,121,41,15,81,78,159,7,1,2,0,1,2,0,1
71532,DIY,0,0,PA,19130,191,35,21,42,208,250,3,0,0,1,0,0,1,1
71536,Art,0,0,PA,18944,189,51,3,132,343,475,12,4,0,4,2,1,0,1
71552,Art,0,0,NJ,8759,87,17,9,24,113,137,2,1,1,0,0,0,0,0
71554,DIY,0,0,NJ,7076,70,29,23,25,98,123,2,0,1,1,0,0,0,0
71604,DIY,0,0,NY,13363,133,33,13,61,313,374,5,1,1,0,1,1,0,1
71654,Art,0,0,NY,11375,113,41,21,99,104,203,9,5,0,1,2,0,1,0
71658,Art,0,1,MD,20715,207,9,9,15,115,130,1,0,0,0,1,0,0,0
71667,Cook,0,1,NJ,8735,87,7,3,29,66,95,2,0,0,0,1,0,0,1
71692,Art,0,1,MA,1510,15,1,1,15,260,275,1,0,0,0,1,0,0,0
71704,DIY,0,0,PA,19007,190,47,9,111,300,411,10,1,3,2,2,0,0,2
71748,DIY,1,0,NY,10548,105,49,7,104,315,419,10,4,1,2,2,0,0,1
71764,Cook,0,1,NJ,7928,79,3,3,15,77,92,1,0,0,0,1,0,0,0
71771,DIY,0,0,NY,11787,117,31,31,15,229,244,1,0,0,0,0,1,0,0
71816,Art,0,1,PA,16201,162,41,9,135,268,403,12,3,1,3,1,1,0,3
71875,Art,0,1,NY,11501,115,49,9,130,77,207,12,3,1,6,0,0,1,1
71947,Art,0,0,NJ,7506,75,63,9,128,123,251,12,4,2,1,2,1,1,1
71967,DIY,0,0,PA,19468,194,5,3,29,215,244,2,0,0,1,0,0,0,1
71985,DIY,0,0,NJ,8873,88,43,23,66,161,227,6,1,1,2,1,0,1,0
71989,Art,0,1,NJ,8401,84,43,35,28,189,217,2,0,0,0,1,0,1,0
72007,Cook,0,1,NY,11229,112,25,11,44,281,325,4,0,2,2,0,0,0,0
72018,Art,0,0,NJ,7081,70,35,13,48,128,176,4,1,1,0,1,0,0,1
72089,DIY,1,0,NJ,8021,80,9,1,28,16,44,2,0,0,0,1,0,1,0
72099,DIY,0,1,NY,11374,113,59,7,109,186,295,9,2,0,1,0,1,1,4
72107,Cook,0,1,NY,14072,140,21,15,23,101,124,2,2,0,0,0,0,0,0
72116,Art,0,1,MA,2180,21,23,23,15,121,136,1,1,0,0,0,0,0,0
72165,Cook,0,1,PA,18411,184,17,9,26,129,155,2,1,0,0,1,0,0,0
72193,DIY,0,0,CT,6850,68,25,3,116,199,315,10,2,0,2,0,5,0,1
72220,Art,0,1,NJ,7470,74,11,9,28,280,308,2,1,0,0,0,0,1,0
72242,Cook,0,1,NJ,7305,73,1,1,15,299,314,1,0,0,1,0,0,0,0
72277,DIY,0,1,NY,11542,115,29,7,46,156,202,4,4,0,0,0,0,0,0
72285,Cook,0,0,CT,6457,64,33,5,82,163,245,7,2,0,2,1,0,0,2
72292,DIY,0,1,NJ,7083,70,9,9,15,171,186,1,0,0,1,0,0,0,0
72295,Art,0,1,DE,19810,198,53,15,71,115,186,7,2,1,3,1,0,0,0
72319,Art,0,0,NY,11804,118,29,27,28,220,248,2,0,1,0,0,0,1,0
72337,DIY,0,1,NY,11434,114,25,23,26,37,63,2,0,0,1,1,0,0,0
72367,DIY,0,1,NY,10314,103,25,9,65,196,261,6,2,0,3,0,0,0,1
72395,Cook,0,0,PA,19604,196,9,9,15,239,254,1,0,0,0,0,0,1,0
72406,Cook,0,1,CT,6053,60,17,15,29,129,158,2,1,0,0,0,0,0,1
72495,DIY,0,0,NH,3060,30,33,3,61,60,121,5,0,1,2,0,0,1,1
72516,DIY,1,0,PA,17547,175,53,13,126,210,336,11,3,1,1,3,0,0,3
72572,DIY,0,1,PA,19428,194,13,13,15,285,300,1,0,0,1,0,0,0,0
72592,DIY,0,1,MD,20815,208,13,5,23,56,79,2,2,0,0,0,0,0,0
72660,DIY,0,0,DE,19803,198,15,9,29,154,183,2,1,0,0,0,0,0,1
72680,Art,0,1,NJ,8831,88,7,7,15,56,71,1,1,0,0,0,0,0,0
72741,Cook,0,1,NY,12302,123,11,3,28,2,30,2,1,0,0,0,0,1,0
72746,Art,0,1,PA,19117,191,1,1,15,211,226,1,0,0,1,0,0,0,0
72750,Cook,0,0,PA,19004,190,11,9,26,55,81,2,0,1,0,1,0,0,0
72752,Art,0,1,NY,11363,113,5,3,26,289,315,2,0,0,1,1,0,0,0
72756,Art,0,1,NJ,7631,76,15,15,15,249,264,1,0,0,0,0,0,0,1
72757,Cook,0,1,MD,21047,210,13,13,15,237,252,1,0,0,0,0,0,1,0
72780,DIY,0,1,NJ,8109,81,35,5,73,288,361,6,1,0,2,0,0,2,1
72793,DIY,0,0,NJ,7011,70,9,1,25,71,96,2,0,0,2,0,0,0,0
72806,DIY,0,0,NY,12865,128,43,7,71,180,251,6,1,1,1,1,1,0,1
72832,Art,0,0,NY,11223,112,15,7,26,263,289,2,0,0,0,2,0,0,0
72848,DIY,0,0,PA,17011,170,53,7,113,286,399,10,1,1,4,1,0,2,1
72864,Cook,0,1,MA,1453,14,5,5,15,69,84,1,1,0,0,0,0,0,0
72933,Cook,0,0,PA,19053,190,21,3,41,229,270,4,2,2,0,0,0,0,0
72971,DIY,0,0,PA,19053,190,17,11,26,123,149,2,0,0,1,1,0,0,0
73022,Art,0,0,MA,2116,21,37,9,62,240,302,5,1,1,0,1,0,1,1
73032,Art,0,1,DC,20003,200,15,3,63,287,350,5,0,0,3,0,0,0,2
73048,DIY,0,1,PA,19348,193,19,15,26,102,128,2,1,0,0,1,0,0,0
73109,Cook,0,1,PA,19382,193,9,5,28,241,269,2,0,0,1,0,0,1,0
73110,Art,0,1,PA,15090,150,9,9,15,228,243,1,0,0,0,0,0,0,1
73111,Cook,0,1,NY,11727,117,13,7,29,46,75,2,0,0,1,0,0,0,1
73165,Cook,0,0,NY,10002,100,19,15,29,32,61,2,0,0,1,0,0,0,1
73173,Art,0,1,PA,17109,171,21,17,29,172,201,2,0,1,0,0,0,0,1
73179,DIY,0,1,NY,14004,140,37,33,29,41,70,2,1,0,0,0,0,0,1
73192,Art,0,1,NJ,7470,74,11,11,15,228,243,1,0,0,1,0,0,0,0
73206,DIY,0,1,MD,21207,212,31,9,79,201,280,7,2,1,1,1,0,2,0
73232,Art,0,1,NY,11697,116,11,11,15,284,299,1,0,0,0,1,0,0,0
73253,Cook,0,0,NY,10016,100,17,1,50,283,333,4,1,0,1,0,0,1,1
73283,Cook,0,1,NY,11530,115,55,23,126,95,221,12,6,2,1,1,1,1,0
73297,Art,0,1,NJ,7731,77,9,9,15,256,271,1,0,0,1,0,0,0,0
73297,DIY,0,0,MD,21015,210,17,9,25,303,328,2,0,0,2,0,0,0,0
73317,Art,0,0,NY,11801,118,27,9,41,276,317,3,0,0,0,0,1,1,1
73328,DIY,0,0,NY,11542,115,9,9,15,159,174,1,0,0,0,0,0,1,0
73381,DIY,0,1,NY,10309,103,5,5,15,138,153,1,0,0,1,0,0,0,0
73394,DIY,0,1,PA,19083,190,11,11,15,259,274,1,0,0,0,0,0,1,0
73405,Art,0,1,PA,17403,174,41,1,105,299,404,9,1,1,1,3,0,1,2
73430,Art,0,0,PA,15122,151,23,15,49,134,183,4,1,1,0,1,0,0,1
73431,Art,0,0,NJ,7001,70,19,5,80,96,176,7,2,1,2,0,0,0,2
73431,Cook,0,1,MA,1501,15,11,11,15,177,192,1,0,0,0,0,0,1,0
73464,Art,0,0,PA,17011,170,29,13,32,307,339,3,1,1,1,0,0,0,0
73489,Art,0,1,NY,14543,145,35,9,81,136,217,7,1,0,2,2,0,2,0
73498,DIY,0,1,NJ,8872,88,55,13,147,58,205,12,1,0,4,1,0,5,1
73590,DIY,0,1,CT,6902,69,31,9,97,167,264,8,2,0,1,1,1,1,2
73596,DIY,1,0,NY,10504,105,37,11,57,227,284,5,1,0,0,3,1,0,0
73611,Art,0,0,MA,1949,19,17,17,15,210,225,1,1,0,0,0,0,0,0
73656,Cook,0,1,PA,19078,190,59,11,107,315,422,9,0,3,0,2,1,2,1
73663,DIY,0,1,VT,5033,50,19,13,25,191,216,2,1,0,1,0,0,0,0
73671,DIY,0,1,NY,10805,108,21,21,15,211,226,1,0,0,1,0,0,0,0
73679,DIY,0,0,NY,13027,130,55,15,99,75,174,9,2,0,2,3,1,0,1
73688,Art,0,0,NY,11793,117,39,21,68,210,278,6,2,0,1,2,0,1,0
73695,DIY,0,1,NJ,7450,74,39,35,29,6,35,2,0,0,0,1,0,0,1
73703,Cook,0,1,MA,1519,15,47,11,116,205,321,10,3,1,3,0,0,1,2
73708,Art,0,1,PA,19312,193,7,1,25,64,89,2,1,0,1,0,0,0,0
73712,Cook,0,0,NJ,7006,70,31,15,49,189,238,4,0,0,2,1,0,1,0
73729,Cook,0,1,MD,20906,209,15,15,15,277,292,1,0,1,0,0,0,0,0
73852,Art,0,1,PA,19147,191,35,27,24,17,41,2,1,1,0,0,0,0,0
73859,DIY,0,0,MD,20904,209,15,1,53,83,136,5,2,1,1,1,0,0,0
73870,Art,0,0,PA,19152,191,11,11,15,107,122,1,1,0,0,0,0,0,0
73904,Cook,1,1,NY,11742,117,13,13,15,160,175,1,0,0,0,0,1,0,0
73905,DIY,0,1,PA,19551,195,45,7,117,194,311,10,1,2,2,0,2,1,2
73920,DIY,0,1,MA,2190,21,25,19,24,260,284,2,1,1,0,0,0,0,0
73955,Art,0,1,PA,18104,181,7,1,25,83,108,2,0,0,2,0,0,0,0
73958,Art,0,0,MA,1944,19,23,1,124,313,437,11,1,1,4,2,1,0,2
73973,Art,0,1,PA,15223,152,11,11,15,225,240,1,0,0,1,0,0,0,0
73993,Cook,0,1,MD,20912,209,19,13,23,104,127,2,2,0,0,0,0,0,0
74009,DIY,0,0,NY,14202,142,23,23,15,291,306,1,1,0,0,0,0,0,0
74039,Cook,0,1,MA,1880,18,43,11,79,244,323,7,2,0,2,2,0,0,1
74044,Art,0,1,NY,13041,130,33,29,25,255,280,2,0,1,1,0,0,0,0
74052,Art,0,0,PA,19018,190,13,9,23,126,149,2,2,0,0,0,0,0,0
74112,DIY,0,1,NJ,7822,78,19,13,26,94,120,2,0,1,0,1,0,0,0
74123,Cook,1,1,NY,11207,112,33,9,59,160,219,5,0,0,2,0,3,0,0
74129,Art,0,1,NJ,7003,70,25,25,15,170,185,1,0,0,1,0,0,0,0
74183,Art,0,0,MA,1545,15,65,3,140,247,387,12,3,0,4,1,1,1,2
74192,DIY,1,0,NY,10306,103,9,5,27,274,301,2,0,1,0,0,1,0,0
74210,Cook,0,1,NY,11710,117,7,7,15,47,62,1,0,0,0,0,0,1,0
74228,DIY,0,1,NY,11223,112,29,29,15,94,109,1,1,0,0,0,0,0,0
74268,DIY,0,1,PA,18104,181,41,1,102,125,227,9,3,0,2,1,0,2,1
74277,DIY,1,1,NY,11566,115,13,13,15,116,131,1,0,0,0,0,1,0,0
74280,Art,0,1,NY,11378,113,29,23,28,112,140,2,1,0,0,0,0,1,0
74286,Art,0,1,PA,18951,189,11,11,15,83,98,1,0,1,0,0,0,0,0
74360,Art,0,0,MD,21078,210,43,9,90,65,155,8,1,1,2,2,0,2,0
