Student_ID,Email,Class_Hours,Female,Age,Income,GPA
872,1,34,1,32,77,3.54
873,1,123,0,32,115,3.59
874,1,44,1,26,105,4.0
875,1,73,1,38,111,4.0
876,1,121,1,26,85,3.16
877,1,101,0,29,98,3.79
878,1,97,0,31,95,4.0
879,1,103,1,22,108,4.0
880,0,60,1,39,108,4.0
881,1,88,1,27,95,4.0
882,1,90,0,22,71,4.0
883,0,60,1,28,117,3.91
884,1,115,1,32,100,4.0
885,0,55,0,30,83,4.0
886,1,45,1,34,98,3.86
887,1,49,0,21,71,4.0
888,1,78,1,26,107,3.66
889,1,118,1,36,71,3.38
890,1,76,1,22,89,4.0
891,1,41,0,37,95,3.01
892,1,54,0,22,107,3.5
893,1,86,0,37,93,3.9
894,0,45,1,27,101,3.91
895,1,40,0,32,92,4.0
896,1,103,1,23,92,3.4
897,1,110,1,21,93,3.17
898,1,114,0,24,89,3.63
899,1,112,1,23,68,3.83
900,1,71,1,26,81,4.0
901,1,108,1,30,95,4.0
902,1,92,1,32,89,4.0
903,1,38,1,36,90,3.49
904,1,75,1,33,87,4.0
905,1,37,1,32,80,3.07
906,1,39,0,28,85,3.25
907,1,39,0,29,88,4.0
908,1,127,1,28,92,3.58
909,1,119,1,37,98,4.0
910,1,78,1,25,89,3.65
911,1,58,1,20,78,3.89
912,1,39,1,33,72,3.52
913,0,73,0,24,120,4.0
914,1,90,1,38,76,3.58
915,1,112,1,37,85,4.0
916,1,44,1,22,99,4.0
917,1,78,1,22,97,4.0
918,0,121,0,30,99,4.0
919,1,45,0,32,86,4.0
920,1,76,1,26,95,4.0
921,0,53,0,34,93,4.0
922,1,46,1,32,88,3.08
923,0,107,0,26,95,4.0
924,0,96,0,21,107,4.0
925,0,65,1,35,92,4.0
926,1,70,1,24,92,3.04
927,1,119,1,37,107,4.0
928,1,47,1,28,105,3.39
929,1,53,0,32,114,4.0
930,1,117,1,37,67,3.61
931,0,107,1,37,105,4.0
932,0,102,0,27,100,4.0
933,1,89,0,24,80,3.12
934,1,66,1,36,96,4.0
935,0,117,1,29,107,3.72
936,1,82,1,24,80,4.0
937,1,65,1,38,98,4.0
938,1,69,0,24,104,3.2
939,1,36,1,21,77,3.9
940,1,61,1,20,90,4.0
941,1,55,1,32,96,3.65
942,1,48,1,33,81,4.0
943,1,34,0,26,80,3.84
944,1,53,0,26,90,3.27
945,1,48,1,27,103,3.35
946,0,32,1,34,101,4.0
947,1,47,1,21,80,3.65
948,0,46,0,39,101,3.4
949,0,60,0,24,80,2.86
950,1,88,1,40,69,3.93
951,1,64,0,23,87,4.0
952,1,49,0,35,108,3.36
953,1,129,1,24,101,4.0
954,0,75,0,22,92,4.0
955,0,96,1,38,86,4.0
956,1,102,1,37,87,4.0
957,1,65,1,28,94,4.0
958,1,85,1,34,77,3.29
959,1,91,1,31,87,3.28
960,1,67,0,37,89,3.78
961,1,97,1,26,73,4.0
962,1,107,0,30,80,4.0
963,1,72,1,30,98,3.54
964,1,39,1,27,92,3.98
965,1,70,1,38,88,4.0
966,1,45,1,23,79,3.78
967,1,54,0,23,114,4.0
968,1,68,1,32,80,3.35
969,1,58,1,33,96,4.0
970,1,125,1,24,85,3.9
971,1,96,0,28,93,3.99
972,0,75,0,39,98,3.42
973,1,31,0,25,73,3.76
974,1,46,1,33,92,3.53
975,1,114,1,35,109,3.59
976,1,79,1,29,117,3.82
977,0,27,1,39,90,3.01
978,1,116,1,35,93,4.0
979,1,72,1,29,120,4.0
980,1,77,1,31,108,4.0
981,0,114,1,34,83,3.01
982,0,23,0,32,83,2.92
983,1,109,1,38,105,4.0
984,0,111,1,27,78,3.13
985,0,33,0,26,107,3.08
986,0,108,1,24,97,3.42
987,1,75,0,21,99,4.0
988,1,120,1,21,88,4.0
989,1,64,1,37,83,3.61
990,0,124,0,34,112,4.0
991,0,87,0,33,89,3.9
992,1,93,0,32,86,4.0
993,0,100,1,37,91,3.12
994,1,79,1,30,95,4.0
995,1,57,1,37,78,3.22
996,1,60,1,27,84,3.72
997,0,54,0,39,83,3.22
998,1,98,1,34,104,4.0
999,1,112,0,25,80,4.0
1000,1,80,1,31,67,3.87
1001,1,70,1,31,64,4.0
1002,1,109,1,23,71,4.0
1003,1,66,0,32,111,4.0
1004,1,98,0,26,92,3.4
1005,1,45,0,21,99,3.85
1006,1,45,0,39,100,3.3
1007,1,95,0,33,93,3.79
1008,1,42,0,38,91,4.0
1009,1,55,1,34,107,4.0
1010,1,97,1,27,94,4.0
1011,1,82,1,30,112,3.83
1012,1,89,0,34,101,4.0
1013,0,116,0,39,83,3.57
1014,1,96,1,25,85,4.0
1015,0,79,0,38,82,3.5
1016,0,66,0,38,109,4.0
1017,1,96,1,33,86,4.0
1018,0,25,1,39,81,4.0
1019,1,88,0,28,96,3.84
1020,1,43,1,39,91,3.73
1021,1,56,0,34,96,3.82
1022,1,96,1,21,118,3.93
1023,1,100,0,38,105,4.0
1024,1,71,0,30,92,4.0
1025,1,67,0,29,72,2.97
1026,1,83,1,31,85,4.0
1027,1,108,0,23,102,4.0
1028,0,22,0,29,76,2.96
1029,1,85,1,37,120,4.0
1030,0,28,0,20,92,4.0
1031,0,57,1,25,93,4.0
1032,1,85,1,20,83,3.96
1033,1,44,1,28,99,3.14
1034,1,77,1,35,76,3.07
1035,1,131,1,36,120,4.0
1036,1,101,0,39,110,3.35
1037,1,113,1,32,106,3.46
1038,1,86,0,25,73,4.0
1039,0,112,1,38,95,4.0
1040,0,44,1,36,109,4.0
1041,1,80,1,31,100,3.31
1042,0,78,0,34,78,3.18
1043,1,119,1,38,83,4.0
1044,1,62,0,34,86,4.0
1045,0,25,0,27,84,4.0
1046,0,123,0,34,113,4.0
1047,1,34,1,21,65,4.0
1048,1,54,1,28,101,4.0
1049,1,69,0,28,74,3.36
1050,1,82,1,23,79,4.0
1051,1,108,0,20,64,3.92
1052,1,77,1,23,84,3.61
1053,0,83,0,33,113,4.0
1054,1,52,0,36,96,3.14
1055,1,85,0,40,75,4.0
1056,1,71,1,27,106,3.23
1057,1,47,0,32,109,4.0
1058,0,117,1,39,93,4.0
1059,1,49,1,23,120,3.47
1060,1,101,0,34,104,4.0
1061,0,113,0,35,102,3.33
1062,1,49,0,22,81,4.0
1063,0,51,0,37,101,4.0
1064,0,68,1,36,95,4.0
1065,1,67,1,21,99,4.0
1066,1,105,0,22,82,4.0
1067,1,68,1,21,94,3.41
1068,1,127,1,27,81,3.51
1069,1,113,1,30,64,3.73
1070,1,125,1,31,106,4.0
1071,1,39,1,25,71,4.0
1072,0,42,1,38,94,3.49
1073,1,52,1,27,97,3.32
1074,1,102,1,21,97,4.0
1075,1,32,0,26,88,3.2
1076,1,115,1,31,96,4.0
1077,1,91,1,28,99,4.0
1078,1,90,0,25,102,4.0
1079,1,91,1,23,116,3.39
1080,0,78,0,36,95,4.0
1081,1,50,0,40,93,2.93
1082,1,60,1,27,79,3.54
1083,1,85,1,28,98,4.0
1084,0,90,0,32,101,3.1
1085,1,57,0,34,89,3.06
1086,0,102,1,28,100,3.25
1087,0,103,0,38,88,4.0
1088,1,65,1,31,101,4.0
1089,0,82,0,29,105,4.0
1090,1,73,1,33,105,4.0
1091,0,44,0,39,94,3.63
1092,0,96,0,36,77,2.81
1093,1,124,0,21,83,2.88
1094,1,93,1,27,100,4.0
1095,1,128,1,29,120,3.51
1096,1,97,1,26,87,4.0
1097,1,91,1,34,98,3.41
1098,1,81,1,37,84,4.0
1099,0,46,0,35,78,4.0
1100,0,31,1,40,83,3.65
1101,1,74,1,25,64,4.0
1102,1,91,0,38,111,3.81
1103,1,75,0,35,64,3.25
1104,0,90,0,27,88,3.29
1105,0,41,0,35,76,4.0
1106,1,67,1,22,80,3.41
1107,1,80,1,36,111,3.78
1108,1,53,0,31,95,4.0
1109,1,116,0,26,78,3.44
1110,1,100,1,33,84,3.78
1111,0,33,0,33,81,4.0
1112,1,104,1,24,91,3.75
1113,1,89,1,21,94,3.78
1114,1,92,1,29,119,4.0
1115,1,124,1,31,65,3.38
1116,1,94,1,38,92,3.48
1117,1,121,1,39,88,3.82
1118,0,116,0,31,105,4.0
1119,0,34,1,35,97,3.16
1120,0,28,1,29,100,3.85
1121,1,76,0,35,97,3.66
1122,1,103,0,24,79,3.28
1123,1,116,0,27,109,4.0
1124,1,110,0,33,103,3.61
1125,1,79,0,20,105,4.0
1126,1,112,1,34,110,4.0
1127,1,105,1,37,98,3.51
1128,1,71,1,28,113,3.76
1129,1,53,1,29,97,3.41
1130,0,82,1,37,89,3.1
1131,1,99,0,36,92,4.0
1132,1,91,1,26,92,4.0
1133,1,54,1,26,85,3.28
1134,1,68,1,34,115,4.0
1135,0,95,0,31,96,4.0
1136,0,116,1,23,93,3.18
1137,0,117,0,26,97,3.96
1138,1,92,1,38,120,4.0
1139,0,104,1,34,76,2.95
1140,0,27,1,40,80,4.0
1141,1,112,0,35,73,4.0
1142,0,68,1,39,89,3.16
1143,1,109,0,24,95,4.0
1144,0,25,1,35,85,3.71
1145,1,116,1,20,84,3.23
1146,0,83,0,33,94,3.93
1147,0,45,0,29,85,2.99
1148,1,68,0,27,96,4.0
1149,0,46,0,37,108,3.11
1150,1,77,0,37,101,4.0
1151,1,68,0,20,104,4.0
1152,1,88,0,32,107,3.99
1153,1,111,0,27,96,3.35
1154,1,126,0,28,90,3.62
1155,0,46,0,37,81,3.18
1156,1,43,0,26,87,4.0
1157,0,61,1,39,85,3.34
1158,1,50,0,24,102,4.0
1159,1,113,0,33,97,3.53
1160,1,87,1,33,102,4.0
1161,1,90,0,25,76,3.84
1162,1,56,1,26,112,4.0
1163,1,107,1,37,86,4.0
1164,0,115,0,35,77,3.6
1165,1,82,1,27,86,4.0
1166,1,131,0,31,120,4.0
1167,1,36,0,21,87,3.95
1168,1,40,1,24,87,4.0
1169,1,128,1,30,89,4.0
1170,1,104,1,22,90,4.0
1171,0,39,0,37,81,2.95
1172,0,61,0,34,94,4.0
1173,1,85,0,39,107,3.78
1174,1,105,1,34,96,4.0
1175,1,111,0,39,76,4.0
1176,1,44,1,31,87,4.0
1177,1,95,0,32,84,4.0
1178,1,83,1,40,93,4.0
1179,1,93,0,33,111,3.32
1180,0,72,1,21,90,3.38
1181,1,77,0,34,91,4.0
1182,0,51,1,38,117,4.0
1183,1,82,0,36,104,4.0
1184,1,52,0,32,100,3.25
1185,1,46,1,33,119,3.68
1186,0,63,0,40,99,4.0
1187,1,30,0,22,64,3.64
1188,1,92,1,33,104,3.67
1189,1,39,1,26,70,3.61
1190,0,66,0,33,98,3.05
1191,0,111,1,32,68,2.85
1192,1,34,1,23,85,3.14
1193,1,71,1,24,87,4.0
1194,1,96,0,32,81,4.0
1195,0,39,1,23,87,3.49
1196,0,80,0,25,106,3.13
1197,0,49,0,37,82,4.0
1198,1,57,0,27,100,4.0
1199,1,114,0,30,78,3.06
1200,1,55,1,39,89,3.76
1201,0,61,0,25,97,3.28
1202,1,48,1,28,78,3.09
1203,0,50,1,32,74,4.0
1204,1,67,1,35,99,4.0
1205,1,72,1,38,108,4.0
1206,0,87,0,38,91,4.0
1207,1,103,0,36,86,3.72
1208,1,86,1,25,94,4.0
1209,1,94,1,20,93,3.44
1210,0,102,0,28,95,3.19
1211,1,127,1,23,64,4.0
1212,1,77,1,34,77,3.61
1213,1,123,1,33,80,3.54
1214,1,81,0,21,94,4.0
1215,0,100,0,37,95,3.61
1216,1,94,1,25,101,4.0
1217,1,121,1,29,96,3.65
1218,0,65,0,33,74,4.0
1219,1,104,0,29,112,3.75
1220,1,85,1,29,110,4.0
1221,1,109,0,21,74,2.79
1222,1,133,1,28,97,4.0
1223,1,59,1,35,84,4.0
1224,0,70,0,38,94,3.32
1225,1,47,1,28,107,3.6
1226,1,53,0,28,120,3.72
1227,0,117,1,34,103,4.0
1228,1,90,1,39,96,4.0
1229,1,69,0,25,87,3.42
1230,1,102,1,29,95,4.0
1231,1,91,0,36,111,4.0
1232,1,62,1,32,91,3.1
1233,1,56,1,22,80,3.73
1234,0,78,1,33,69,3.98
1235,1,54,0,24,99,4.0
1236,1,49,1,30,95,3.09
1237,1,61,0,31,83,3.25
1238,0,109,1,38,106,3.29
1239,1,37,0,29,86,4.0
1240,0,105,1,26,90,4.0
1241,0,83,0,25,92,3.24
1242,1,36,0,37,87,3.54
1243,1,91,0,23,95,3.61
1244,1,78,0,29,108,4.0
1245,0,101,0,24,76,3.15
1246,0,114,0,35,99,4.0
1247,1,65,1,29,94,4.0
1248,0,101,1,27,94,4.0
1249,0,58,0,27,104,4.0
1250,0,53,0,37,93,3.53
1251,1,54,0,31,99,4.0
1252,1,104,1,34,102,4.0
1253,0,50,1,38,85,4.0
1254,0,69,1,38,96,3.2
1255,1,108,0,27,88,2.97
1256,1,112,1,39,90,4.0
1257,1,118,1,20,87,4.0
1258,1,54,1,28,99,4.0
1259,1,93,1,38,93,4.0
1260,1,125,1,25,98,4.0
1261,1,40,1,25,92,3.63
1262,1,105,0,26,70,4.0
1263,1,61,1,32,92,4.0
1264,1,101,1,29,93,4.0
1265,1,106,1,35,95,4.0
1266,0,112,1,38,84,3.67
1267,1,79,1,33,75,2.93
1268,1,120,1,24,101,4.0
1269,0,28,0,39,88,3.2
1270,1,78,1,25,94,4.0
1271,0,67,0,23,88,4.0
1272,1,84,0,22,92,3.54
1273,1,79,0,31,86,4.0
1274,1,125,1,22,78,3.55
1275,1,46,1,23,99,4.0
1276,1,58,1,26,84,3.08
1277,1,130,1,26,94,4.0
1278,0,70,0,32,98,4.0
1279,0,79,1,36,84,3.92
1280,1,42,1,35,75,4.0
1281,1,67,0,25,120,4.0
1282,1,37,0,25,85,4.0
1283,1,52,1,39,101,4.0
1284,1,103,1,20,119,4.0
1285,1,112,1,38,103,4.0
1286,1,118,1,24,88,3.51
1287,1,61,1,39,91,4.0
1288,1,64,1,27,80,3.01
1289,1,94,1,29,104,3.86
1290,1,46,1,34,100,3.69
1291,1,112,1,32,85,3.72
1292,1,80,1,26,77,4.0
1293,1,124,1,31,74,3.57
1294,1,48,0,35,106,4.0
1295,1,47,0,21,94,3.78
1296,1,71,1,20,95,4.0
1297,1,55,1,29,80,3.95
1298,1,98,1,23,72,3.44
1299,1,127,0,33,105,3.95
1300,0,34,0,24,93,3.77
1301,1,62,1,29,105,3.67
1302,1,54,0,24,87,3.45
1303,0,72,1,31,89,3.36
1304,1,82,1,22,102,3.79
1305,0,98,0,20,102,4.0
1306,1,106,0,21,103,3.8
1307,0,80,0,39,88,4.0
1308,1,92,0,23,101,4.0
1309,1,120,1,34,108,3.93
1310,0,63,0,21,91,3.83
1311,1,35,1,22,85,3.28
1312,1,58,0,30,111,3.89
1313,0,28,1,29,83,4.0
1314,1,72,0,39,101,3.44
1315,1,69,1,39,91,3.38
1316,1,37,0,36,66,3.41
1317,1,112,1,32,108,4.0
1318,1,81,0,29,64,3.89
1319,0,42,1,27,64,4.0
1320,0,100,1,39,99,4.0
1321,1,101,1,32,99,3.4
1322,1,51,1,32,83,3.02
1323,1,127,0,25,94,3.74
1324,1,48,1,21,64,3.78
1325,0,102,0,39,102,4.0
1326,1,128,1,26,95,3.32
1327,1,104,1,29,91,3.26
1328,1,95,0,22,92,3.02
1329,0,114,0,37,99,4.0
1330,1,63,1,21,92,4.0
1331,0,44,1,37,66,2.99
1332,1,100,0,23,120,3.63
1333,1,123,1,38,109,3.37
1334,0,81,0,35,74,4.0
1335,1,126,0,23,87,4.0
1336,0,45,0,31,89,3.41
1337,1,118,1,26,107,3.78
1338,1,115,0,24,64,3.37
1339,1,76,1,37,85,3.96
1340,1,124,1,28,67,4.0
1341,1,56,1,28,88,3.99
1342,1,127,1,23,85,4.0
1343,1,118,0,28,93,3.13
1344,1,39,0,37,84,4.0
1345,1,80,0,27,81,3.48
1346,1,89,1,39,101,3.86
1347,1,44,1,39,98,4.0
1348,1,43,1,23,100,4.0
1349,0,26,0,24,90,4.0
1350,1,86,1,37,84,4.0
1351,1,78,0,28,90,4.0
1352,1,127,1,20,99,3.73
1353,1,64,1,25,64,4.0
1354,1,98,0,32,98,4.0
1355,1,39,1,36,96,4.0
1356,0,90,0,23,93,4.0
1357,1,121,0,22,90,4.0
1358,0,54,1,38,64,4.0
1359,1,65,1,35,86,3.63
1360,1,102,1,32,117,4.0
1361,1,66,0,35,92,4.0
1362,1,73,1,29,88,3.45
1363,1,60,0,35,92,4.0
1364,0,58,0,27,97,3.34
1365,1,98,0,25,101,3.2
1366,1,124,1,35,89,4.0
1367,1,91,0,28,98,4.0
1368,0,30,0,40,115,3.23
1369,1,65,1,27,106,4.0
1370,1,133,1,38,120,4.0
1371,0,111,0,39,83,4.0
1372,1,53,1,25,115,4.0
1373,1,118,0,36,81,4.0
1374,1,130,1,29,97,4.0
1375,1,70,1,38,102,4.0
1376,0,89,0,29,85,3.2
1377,1,90,1,35,93,3.64
1378,0,60,1,29,105,3.63
1379,1,50,1,25,82,4.0
1380,0,65,1,24,115,3.56
1381,1,119,1,29,73,3.19
1382,1,120,1,35,119,4.0
1383,0,61,0,32,106,4.0
1384,0,78,1,34,91,4.0
1385,0,61,0,26,86,3.14
1386,1,80,1,30,85,3.75
1387,1,105,0,21,90,3.47
1388,1,86,1,36,91,3.03
1389,0,46,0,40,110,3.66
1390,1,68,1,28,120,4.0
1391,1,90,1,20,95,3.23
1392,1,101,1,23,80,4.0
1393,0,72,1,33,84,3.71
1394,1,93,1,32,89,3.09
1395,1,110,1,36,78,4.0
1396,1,83,0,25,75,4.0
1397,1,136,1,35,120,4.0
1398,1,61,1,34,96,4.0
1399,1,119,0,26,80,4.0
1400,0,52,0,31,103,4.0
1401,1,84,1,23,76,3.96
1402,1,77,1,29,77,3.76
1403,1,67,1,38,81,2.91
1404,1,130,0,28,115,4.0
1405,1,60,0,37,88,4.0
1406,1,96,1,32,64,4.0
1407,1,114,0,24,109,4.0
1408,0,44,0,32,88,4.0
1409,1,125,1,30,66,4.0
1410,1,85,0,28,88,4.0
1411,1,125,1,22,99,3.75
1412,1,100,1,28,98,3.38
1413,1,104,1,21,117,4.0
1414,1,68,1,22,80,4.0
1415,1,109,1,28,93,3.45
1416,1,35,0,26,82,4.0
1417,1,86,1,39,70,3.97
1418,1,41,1,28,104,3.36
1419,0,57,1,35,98,4.0
1420,1,44,0,31,96,4.0
1421,1,125,1,34,98,4.0
1422,1,95,1,25,82,4.0
1423,0,84,1,39,78,2.94
1424,1,118,1,31,93,4.0
1425,0,99,0,37,108,4.0
1426,1,51,0,27,115,4.0
1427,1,98,1,22,103,3.81
1428,1,127,0,33,92,4.0
1429,1,56,0,20,96,4.0
1430,0,83,0,30,92,3.28
1431,1,87,1,24,78,3.68
1432,1,73,1,33,92,3.34
1433,0,113,1,40,73,3.83
1434,1,68,0,29,90,3.98
1435,0,40,1,36,115,4.0
1436,1,131,1,30,104,3.96
1437,1,104,1,30,79,4.0
1438,1,67,0,39,91,4.0
1439,0,49,1,38,80,3.55
1440,1,122,0,36,91,4.0
1441,0,55,0,26,107,4.0
1442,0,79,1,31,101,3.77
1443,1,59,0,24,120,3.53
1444,1,135,1,29,109,4.0
1445,1,107,0,30,95,3.66
1446,1,92,1,37,101,3.65
1447,1,105,0,38,89,4.0
1448,1,118,0,28,76,3.77
1449,1,130,0,20,110,4.0
1450,1,110,0,37,106,3.45
1451,1,117,1,23,89,4.0
1452,0,65,0,32,96,4.0
1453,1,75,0,20,109,4.0
1454,0,105,1,28,104,3.92
1455,0,94,1,40,72,3.79
1456,0,113,0,22,95,4.0
1457,0,39,0,28,90,4.0
1458,1,103,0,26,108,4.0
1459,1,100,1,38,106,3.32
1460,0,106,0,37,110,4.0
1461,1,37,1,25,76,4.0
1462,1,111,0,22,81,4.0
1463,0,59,1,33,108,3.55
1464,1,98,0,27,84,4.0
1465,0,80,0,33,71,3.8
1466,1,81,1,21,99,4.0
1467,1,104,0,23,84,4.0
1468,1,132,1,34,117,3.44
1469,1,66,0,24,96,4.0
1470,0,98,0,37,94,3.91
1471,1,66,1,21,87,4.0
1472,1,118,0,24,114,3.74
1473,1,75,0,40,97,3.38
1474,1,79,1,29,86,4.0
1475,1,106,1,34,81,3.21
1476,0,73,0,24,91,4.0
1477,0,47,0,32,78,3.38
1478,1,132,0,35,106,4.0
1479,0,80,0,26,67,3.9
1480,0,87,1,37,90,3.84
1481,0,90,0,32,101,4.0
1482,0,109,1,28,97,3.33
1483,1,52,1,31,82,3.7
1484,1,45,1,32,101,3.97
1485,1,72,1,23,80,4.0
1486,1,90,1,28,92,3.83
1487,1,64,1,27,101,3.31
1488,1,101,0,28,98,4.0
1489,1,42,1,35,83,3.76
1490,1,115,1,30,109,3.87
1491,1,106,1,39,93,3.93
1492,1,58,1,26,102,3.56
1493,0,57,1,28,113,3.43
1494,1,116,1,36,108,3.47
1495,0,101,0,31,108,3.41
1496,1,110,0,31,95,3.34
1497,1,67,0,21,103,3.87
1498,1,130,1,28,95,4.0
1499,1,102,1,25,75,4.0
1500,0,30,0,40,96,2.96
1501,1,84,1,26,96,4.0
1502,0,91,1,38,100,4.0
1503,0,42,1,34,90,4.0
1504,1,120,1,27,81,3.63
1505,1,111,1,31,101,4.0
1506,1,39,1,37,74,3.17
1507,1,128,1,38,112,4.0
1508,1,73,1,23,89,3.31
1509,1,77,0,27,95,3.61
1510,0,102,0,27,100,3.98
1511,1,97,0,21,100,4.0
1512,0,64,0,32,72,3.84
1513,1,59,0,37,104,3.24
1514,1,87,1,28,96,3.91
1515,1,91,1,35,83,4.0
1516,1,95,1,33,82,4.0
1517,1,91,0,28,87,4.0
1518,1,89,0,23,74,3.88
1519,1,86,1,34,116,3.48
1520,0,83,0,37,113,3.53
1521,1,65,1,34,98,3.59
1522,1,48,0,20,89,3.87
1523,1,95,1,24,89,4.0
1524,1,44,1,21,103,4.0
1525,1,47,1,31,117,3.52
1526,1,59,1,35,84,3.82
1527,1,50,1,22,76,3.19
1528,1,77,1,37,114,4.0
1529,1,62,0,31,67,3.0
1530,1,45,1,34,78,3.84
1531,0,49,1,39,89,4.0
1532,1,28,0,22,70,3.16
1533,0,61,0,38,108,3.23
1534,1,115,1,23,104,4.0
1535,1,58,1,28,84,3.05
1536,1,102,1,37,110,4.0
1537,0,40,1,38,112,4.0
1538,1,34,0,30,90,3.56
1539,1,83,1,32,86,3.93
1540,1,87,1,34,120,4.0
1541,0,46,0,37,102,3.96
1542,1,65,1,22,96,4.0
1543,1,43,1,36,111,3.52
1544,1,114,1,30,96,4.0
1545,1,62,0,29,85,4.0
1546,1,58,1,28,93,4.0
1547,1,112,0,30,107,3.25
1548,0,22,1,39,64,3.3
1549,0,50,1,31,88,3.24
1550,1,63,0,39,111,4.0
1551,1,57,0,24,85,3.7
1552,1,40,0,34,114,4.0
1553,1,126,0,36,112,3.71
1554,0,106,0,34,91,3.16
1555,1,74,1,32,84,3.53
1556,0,68,1,31,88,4.0
1557,1,90,0,37,120,4.0
1558,1,88,1,36,118,4.0
1559,1,109,0,22,94,4.0
1560,1,77,0,37,83,3.32
1561,1,56,1,28,94,4.0
1562,1,49,1,25,95,4.0
1563,0,108,0,37,75,3.29
1564,0,28,1,29,93,3.09
1565,0,115,0,36,111,3.84
1566,1,95,1,25,67,2.86
1567,1,75,0,20,104,4.0
1568,1,59,1,30,111,4.0
1569,1,62,0,22,84,4.0
1570,0,81,1,35,116,4.0
1571,1,96,1,26,82,3.41
1572,1,102,1,29,98,3.23
1573,1,76,0,22,88,4.0
1574,1,69,0,26,88,4.0
1575,1,109,1,36,83,4.0
1576,1,127,1,23,102,4.0
1577,0,116,1,33,104,3.96
1578,0,76,0,38,91,3.2
1579,1,38,0,34,73,4.0
1580,0,34,1,36,98,3.98
1581,1,77,1,22,98,4.0
1582,1,106,1,25,89,3.87
1583,0,78,1,38,118,3.72
1584,0,79,1,34,70,3.14
1585,1,109,0,33,64,4.0
1586,1,39,1,33,82,4.0
1587,0,116,0,28,102,3.83
1588,1,65,1,21,77,3.86
1589,1,39,1,36,78,3.98
1590,0,107,0,34,105,3.53
1591,0,116,0,29,98,3.74
1592,0,99,0,38,97,3.56
1593,1,116,1,27,103,3.91
1594,1,119,1,26,86,3.96
1595,0,73,0,37,87,3.21
1596,1,104,1,36,103,3.92
1597,0,49,1,30,73,3.6
1598,1,53,1,23,64,3.31
1599,0,83,1,24,86,4.0
1600,0,96,0,33,105,3.2
1601,1,76,1,28,96,4.0
1602,1,76,1,37,104,3.49
1603,1,122,1,39,64,4.0
1604,1,88,1,36,96,4.0
1605,1,133,1,28,101,3.91
1606,1,116,1,36,73,4.0
1607,1,100,1,27,104,3.64
1608,1,33,0,23,90,3.18
1609,1,71,1,21,120,3.93
1610,1,70,1,28,64,3.42
1611,1,100,0,38,111,3.91
1612,0,62,0,25,86,3.61
1613,1,110,1,24,69,3.62
1614,0,88,1,39,85,4.0
1615,1,70,1,20,96,3.55
1616,0,101,0,36,107,3.1
1617,0,60,0,26,116,4.0
1618,1,44,0,21,112,4.0
1619,1,48,1,38,78,3.0
1620,1,36,0,23,108,3.35
1621,1,118,1,31,97,4.0
1622,1,93,1,25,83,3.4
1623,1,91,1,21,89,4.0
1624,1,93,0,21,82,3.17
1625,1,97,1,22,93,3.07
1626,0,77,0,21,82,3.71
1627,0,104,1,35,78,4.0
1628,1,81,1,30,99,4.0
1629,1,115,1,27,101,3.82
1630,1,109,1,28,89,3.03
1631,0,49,0,39,111,4.0
1632,1,78,1,38,88,3.4
1633,1,113,0,34,88,4.0
1634,1,115,0,38,101,4.0
1635,1,35,0,26,90,3.43
1636,1,56,1,28,93,3.17
1637,1,72,1,32,64,4.0
1638,1,42,1,32,92,4.0
1639,0,46,0,30,66,4.0
1640,1,53,0,28,75,3.27
1641,0,43,1,40,73,4.0
1642,1,66,0,36,77,3.01
1643,0,101,1,29,84,3.53
1644,1,56,0,35,85,4.0
1645,1,95,1,25,101,4.0
1646,1,87,0,22,95,3.59
1647,0,99,1,27,65,4.0
1648,1,72,0,28,93,4.0
1649,1,56,0,20,96,3.66
1650,1,118,0,36,87,4.0
1651,1,116,1,27,91,4.0
1652,1,97,1,32,95,4.0
1653,1,48,1,21,103,4.0
1654,1,34,1,24,70,3.7
1655,1,54,1,38,89,4.0
1656,1,56,0,32,113,3.72
1657,1,52,1,39,112,3.29
1658,1,65,1,40,104,4.0
1659,1,71,1,27,100,4.0
1660,1,114,1,26,115,3.98
1661,1,106,0,37,119,3.56
1662,1,47,1,40,90,4.0
1663,0,113,0,33,78,2.94
1664,0,97,1,36,88,3.83
1665,0,46,0,36,120,3.37
1666,1,42,0,27,70,3.9
1667,1,41,1,31,85,3.01
1668,1,100,0,37,72,3.98
1669,1,60,1,34,94,4.0
1670,1,37,0,20,75,3.73
1671,1,75,1,27,90,3.35
1672,0,85,0,23,65,2.85
1673,1,64,0,25,101,3.63
1674,1,84,0,38,109,4.0
1675,1,52,0,21,87,4.0
1676,1,75,1,24,90,3.0
1677,1,71,1,26,90,4.0
1678,1,79,1,32,95,4.0
1679,1,81,1,31,91,3.9
1680,0,36,0,24,103,3.71
1681,1,50,1,23,109,4.0
1682,1,57,0,25,81,4.0
1683,1,45,0,30,88,4.0
1684,1,60,0,25,105,3.79
1685,1,36,1,39,72,4.0
1686,0,51,0,29,64,2.82
1687,1,55,0,21,95,3.77
1688,1,124,1,35,99,4.0
1689,0,105,0,27,82,3.7
1690,1,61,0,33,84,4.0
1691,1,78,1,26,81,3.25
1692,1,126,1,31,80,4.0
1693,0,78,1,35,102,4.0
1694,0,104,1,39,75,4.0
1695,1,112,1,25,88,2.99
1696,1,124,1,27,79,4.0
1697,0,50,1,29,72,3.64
1698,1,44,1,39,104,4.0
1699,0,35,0,38,85,4.0
1700,1,91,1,22,95,3.5
